index,x,y,z
13132,0.000146654,-0.001477027,-0.000655202
13133,8.42E-05,-0.00148844,-0.000607866
13134,9.27E-05,-0.001460001,-0.00061762
13135,0.000115079,-0.001382396,-0.000635468
13136,9.78E-05,-0.001266332,-0.000660598
13137,9.61E-05,-0.001167206,-0.000707926
13138,8.18E-05,-0.001125558,-0.000747279
13139,3.24E-05,-0.00109326,-0.000774576
13140,-4.55E-05,-0.001049299,-0.000814987
13141,-0.000101426,-0.001049299,-0.000850019
13142,-0.000133361,-0.001090425,-0.000870479
13143,-0.000143118,-0.001148556,-0.000877797
13144,-0.000133366,-0.001190812,-0.000878196
13145,-8.78E-05,-0.001227157,-0.000866081
13146,-4.93E-05,-0.001237954,-0.000842698
13147,-3.67E-05,-0.001240049,-0.000829641
13148,3.43E-06,-0.001255674,-0.000794542
13149,2.97E-05,-0.001288007,-0.000759492
13150,4.91E-05,-0.001316369,-0.000728627
13151,7.06E-05,-0.001360358,-0.000706948
13152,9.25E-05,-0.001420135,-0.000687788
13153,9.87E-05,-0.001461579,-0.000683199
13154,9.91E-05,-0.001510499,-0.000684828
13155,0.000102753,-0.001544189,-0.000696191
13156,9.13E-05,-0.001555071,-0.000702414
13157,7.07E-05,-0.00157242,-0.000708035
13158,2.71E-05,-0.001583469,-0.000722833
13159,5.18E-06,-0.001596672,-0.000733398
13160,-6.80E-06,-0.001561334,-0.000730961
13161,-7.44E-07,-0.001519387,-0.000722199
13162,-9.73E-06,-0.001486995,-0.000697742
13163,-1.06E-05,-0.001489708,-0.000685829
13164,3.00E-06,-0.001499936,-0.000671428
13165,3.34E-05,-0.001510158,-0.000658917
13166,6.65E-05,-0.001499693,-0.000629252
13167,7.06E-05,-0.001488389,-0.000606426
13168,8.14E-05,-0.001488805,-0.000598742
13169,8.12E-05,-0.001498986,-0.00058504
13170,7.76E-05,-0.001482771,-0.000573192
13171,4.90E-05,-0.001438699,-0.000565085
13172,-1.38E-06,-0.001431211,-0.000567998
13173,-2.87E-05,-0.001410573,-0.000571229
13174,-5.20E-05,-0.001380418,-0.000578517
13175,-7.99E-05,-0.001367286,-0.000599777
13176,-8.92E-05,-0.001361781,-0.000601693
13177,-9.11E-05,-0.001364455,-0.000601926
13178,-9.29E-05,-0.001364861,-0.000602531
13179,-5.65E-05,-0.001354249,-0.000596497
13180,-2.38E-05,-0.001329259,-0.000600659
13181,-4.25E-06,-0.00131761,-0.000598163
13182,2.05E-05,-0.001339031,-0.000584442
13183,-1.01E-05,-0.001327363,-0.000583197
13184,-4.09E-05,-0.001291497,-0.000598187
13185,-7.45E-05,-0.001274094,-0.000632786
13186,-0.000106748,-0.00125941,-0.000644491
13187,-0.000120029,-0.001238468,-0.000654062
13188,-0.000136067,-0.001185083,-0.000673143
13189,-0.000109277,-0.001149573,-0.000686941
13190,-7.70E-05,-0.001186017,-0.000657987
13191,-6.16E-05,-0.001243824,-0.000629292
13192,6.21E-05,-0.001398262,-0.000603309
13193,6.71E-05,-0.001436739,-0.000578146
13194,5.45E-06,-0.001379499,-0.000607908
13195,-6.46E-05,-0.001329548,-0.000669437
13196,-3.73E-05,-0.001343187,-0.000687508
13197,-6.82E-05,-0.001366317,-0.000719626
13198,-0.000154741,-0.001359009,-0.000820956
13199,-0.000319926,-0.001388032,-0.001066968
13200,-0.000371945,-0.001397586,-0.000987308
13201,-0.000305938,-0.001284856,-0.000963548
13202,-0.00032533,-0.001163888,-0.001021529
13203,-0.000316793,-0.001116824,-0.001035482
13204,-0.000260818,-0.001165315,-0.001003015
13205,-0.000163484,-0.001252012,-0.00097884
13206,-6.39E-05,-0.001300467,-0.000940903
13207,6.88E-05,-0.001397373,-0.000890536
13208,0.000141539,-0.001499745,-0.000841584
13209,0.000177016,-0.001581536,-0.000821346
13210,0.000194535,-0.001578829,-0.000845742
13211,0.000208704,-0.001527983,-0.000855959
13212,0.000207868,-0.00149006,-0.000851999
13213,0.000232227,-0.001339084,-0.000837841
13214,0.000283478,-0.001306477,-0.000820824
13215,0.000252546,-0.001360548,-0.000805706
13216,0.000247409,-0.001402601,-0.00080642
13217,0.000239907,-0.001548475,-0.000802673
13218,0.000240921,-0.001590694,-0.00077547
13219,0.000238286,-0.001659901,-0.000759642
13220,0.000233496,-0.001705979,-0.000757977
13221,0.000244741,-0.001658482,-0.000744855
13222,0.000227666,-0.001587476,-0.00072778
13223,0.000211625,-0.001526441,-0.000727158
13224,0.000188715,-0.001547269,-0.000718404
13225,0.000265697,-0.00162895,-0.000687482
13226,0.000204762,-0.001594433,-0.000642736
13227,0.000226387,-0.001536626,-0.000635045
13228,0.00023324,-0.001463664,-0.000641907
13229,0.000267961,-0.001353674,-0.000600943
13230,0.000296271,-0.001285204,-0.000549122
13231,0.000354982,-0.001158205,-0.000492492
13232,0.000391869,-0.001021589,-0.000601951
13233,0.000235202,-0.001029898,-0.00061026
13234,0.000265185,-0.001117579,-0.000622961
13235,0.000285537,-0.001152052,-0.000623917
13236,0.00031296,-0.001189862,-0.000617034
13237,0.00028796,-0.001265062,-0.000594473
13238,0.000351244,-0.001341547,-0.000619407
13239,0.00036446,-0.00133316,-0.000635777
13240,0.000492802,-0.001126439,-0.000613621
13241,0.000474219,-0.001156089,-0.000561419
13242,0.000541859,-0.00111914,-0.000561419
13243,0.0004811,-0.001137425,-0.000542118
13244,0.00044184,-0.001118712,-0.000547808
13245,0.000420225,-0.001123395,-0.000558138
13246,0.000399584,-0.001124235,-0.00054542
13247,0.000408153,-0.001219753,-0.000568415
13248,0.000373764,-0.001220161,-0.00061359
13249,0.0003449,-0.001078248,-0.00057191
13250,0.000270984,-0.001046931,-0.00060197
13251,0.000202367,-0.001052979,-0.000606976
13252,0.000324848,-0.001038373,-0.000549389
13253,0.000461546,-0.001057807,-0.000567573
13254,0.000288433,-0.001001434,-0.000579889
13255,0.000262677,-0.000956809,-0.000606667
13256,0.00019994,-0.000911879,-0.00060539
13257,0.000190728,-0.000909008,-0.000632663
13258,0.000269904,-0.001023399,-0.000595571
13259,0.000200489,-0.001102567,-0.000635155
13260,0.00010109,-0.001103372,-0.0005603
13261,0.000106704,-0.001194058,-0.000326312
13262,0.00054694,-0.001015722,-0.000432112
13263,0.000822196,-0.000890357,-0.000453732
13264,0.000731383,-0.001090684,-0.000410305
13265,0.000520505,-0.001260802,-0.000433798
13266,0.000367691,-0.00128794,-0.000541519
13267,0.000263259,-0.001206412,-0.000526539
13268,0.000152042,-0.001195353,-0.000541358
13269,0.000432781,-0.001347187,-0.000461678
13270,0.000602919,-0.001476247,-0.000402256
13271,0.000671124,-0.001441101,-0.000335499
13272,0.000446592,-0.001437982,-0.000343622
13273,0.000496081,-0.001435548,-0.000451522
13274,0.000538412,-0.001455195,-0.000400877
13275,0.000372681,-0.001556262,-0.00026988
13276,0.00033709,-0.001479459,-0.000315382
13277,0.000347787,-0.001458183,-0.000334801
13278,0.000449904,-0.001438769,-0.000337434
13279,0.000450108,-0.001390732,-0.000248845
13280,0.000272563,-0.001475868,-0.000404957
13281,0.000533304,-0.00176992,-0.000379964
13282,0.00056789,-0.00166844,-0.00037684
13283,0.000468365,-0.001596393,-0.000349354
13284,0.00045703,-0.001622107,-0.000291863
13285,0.000435577,-0.001590938,-0.000297524
13286,0.000438681,-0.001498204,-0.000285235
13287,0.000478668,-0.001548697,-0.000270314
13288,0.00048553,-0.001466485,-0.000197676
13289,0.000456786,-0.001380434,-0.000198488
13290,0.00035233,-0.001334889,-0.000108003
13291,0.000527248,-0.001500433,-0.000227736
13292,0.000572834,-0.001596175,-0.000245222
13293,0.000572204,-0.001604296,-0.000236692
13294,0.000596561,-0.001562666,-0.000233359
13295,0.000595726,-0.001561626,-0.000215039
13296,0.000564307,-0.001713583,-0.000146642
13297,0.000317346,-0.001782278,-9.06E-07
13298,0.00045342,-0.001715079,-6.00E-05
13299,0.000642393,-0.001648823,-0.000183519
13300,0.000726971,-0.001615281,-0.000209979
13301,0.000763462,-0.00147139,-0.000240217
13302,0.000759506,-0.001473893,-0.000213301
13303,0.000722974,-0.001524215,-0.00017292
13304,0.000620281,-0.001573129,-0.000161756
13305,0.000572951,-0.001567706,-0.000155292
13306,0.000608177,-0.001531759,-0.000174227
13307,0.00062568,-0.001527792,-0.000183327
13308,0.000593571,-0.001550552,-0.000254871
13309,0.000640012,-0.001494702,-0.000324739
13310,0.000703662,-0.001477328,-0.000349866
13311,0.000733158,-0.001499711,-0.000346096
13312,0.00072165,-0.001460797,-0.0003302
13313,0.000718936,-0.001464556,-0.000340022
13314,0.000689038,-0.001526793,-0.000369512
13315,0.000666472,-0.001575788,-0.000377239
13316,0.000688211,-0.001495723,-0.000401906
13317,0.000705854,-0.001435116,-0.000424229
13318,0.00071847,-0.001425069,-0.000429601
13319,0.000755727,-0.001418557,-0.000427567
13320,0.000722705,-0.001359215,-0.000418785
13321,0.000714147,-0.001381548,-0.000437159
13322,0.000687445,-0.001485649,-0.000423599
13323,0.000644515,-0.00151545,-0.000405886
13324,0.000609939,-0.001563556,-0.000421924
13325,0.000579914,-0.001655877,-0.000401838
13326,0.000478381,-0.001695069,-0.000370764
13327,0.000452525,-0.00170632,-0.000367293
13328,0.000457192,-0.00170034,-0.000369805
13329,0.000478678,-0.00159643,-0.000403188
13330,0.000557167,-0.001584021,-0.000430639
13331,0.000561846,-0.001584837,-0.000419865
13332,0.000532814,-0.0015107,-0.000402116
13333,0.00053031,-0.001511324,-0.000395858
13334,0.00054117,-0.001533873,-0.000398363
13335,0.000522357,-0.001531785,-0.000403164
13336,0.000524444,-0.001496287,-0.000412564
13337,0.000527869,-0.001493291,-0.000405503
13338,0.000512256,-0.001481735,-0.00042689
13339,0.000540443,-0.001495307,-0.00042919
13340,0.000541067,-0.00150533,-0.000437126
13341,0.0005467,-0.001502202,-0.000465088
13342,0.000589284,-0.001576299,-0.000465925
13343,0.000548175,-0.001652876,-0.000441721
13344,0.000527052,-0.001639873,-0.00042628
13345,0.000544538,-0.001633778,-0.000426688
13346,0.000582567,-0.001669299,-0.000430034
13347,0.000604027,-0.001674936,-0.000438426
13348,0.000607171,-0.001670857,-0.000437844
13349,0.000602102,-0.00164266,-0.000427897
13350,0.00062193,-0.001616565,-0.000426649
13351,0.000614201,-0.001655433,-0.000391128
13352,0.000589558,-0.001661283,-0.000370454
13353,0.000599369,-0.001620593,-0.000344789
13354,0.000601034,-0.001596197,-0.000315184
13355,0.000634702,-0.001563343,-0.00030991
13356,0.000679988,-0.001527807,-0.000318644
13357,0.0006921,-0.00152259,-0.000320312
13358,0.000694376,-0.001514441,-0.000318875
13359,0.00069593,-0.001518034,-0.000322105
13360,0.000714404,-0.001516613,-0.000333478
13361,0.000736947,-0.001524532,-0.000351953
13362,0.000777227,-0.00152119,-0.000366143
13363,0.000810198,-0.001496981,-0.000378256
13364,0.000836251,-0.001493029,-0.000401799
13365,0.000846658,-0.001482204,-0.000389312
13366,0.000836342,-0.001460561,-0.000356947
13367,0.00083654,-0.001389251,-0.000319778
13368,0.000842733,-0.001365658,-0.000304048
13369,0.000835824,-0.001361008,-0.000293567
13370,0.000833965,-0.001341526,-0.000264123
13371,0.000821065,-0.001339909,-0.000246395
13372,0.000810792,-0.001359251,-0.000233902
13373,0.000801472,-0.001370844,-0.00023659
13374,0.000830262,-0.001370844,-0.00025772
13375,0.000856592,-0.001394474,-0.00029648
13376,0.000898908,-0.001383275,-0.000354567
13377,0.000915948,-0.001355842,-0.000387814
13378,0.000942399,-0.001373764,-0.000430274
13379,0.000970161,-0.001341733,-0.000464649
13380,0.000976204,-0.001291299,-0.000476113
13381,0.00096475,-0.001263392,-0.00046883
13382,0.000919333,-0.001271516,-0.000455074
13383,0.000876994,-0.001309686,-0.000438604
13384,0.000827152,-0.001389349,-0.000427961
13385,0.000769322,-0.001470517,-0.000414572
13386,0.000708701,-0.001566206,-0.000412953
13387,0.000646896,-0.001691693,-0.000414615
13388,0.000613448,-0.001736013,-0.000411391
13389,0.000589515,-0.001755301,-0.000411738
13390,0.000547434,-0.001775529,-0.000405672
13391,0.000525788,-0.001759297,-0.000429194
13392,0.000551636,-0.001681948,-0.000440235
13393,0.000530796,-0.001624841,-0.000437324
13394,0.000514765,-0.001590067,-0.000427117
13395,0.000524769,-0.001519837,-0.000438376
13396,0.000536951,-0.001514557,-0.000450758
13397,0.00051625,-0.001505831,-0.000463132
13398,0.000468582,-0.001520199,-0.000423787
13399,0.00043051,-0.001527238,-0.000408271
13400,0.000422378,-0.001538739,-0.000410131
13401,0.000442211,-0.00157538,-0.000422278
13402,0.000439294,-0.001584131,-0.000446219
13403,0.000435125,-0.001606447,-0.00047772
13404,0.000453057,-0.001617701,-0.000471051
13405,0.000483478,-0.001602286,-0.000505219
13406,0.000510827,-0.001572842,-0.000511068
13407,0.000558915,-0.001502345,-0.000523494
13408,0.000594769,-0.001475661,-0.000514733
13409,0.000566526,-0.001469917,-0.000484937
13410,0.000556731,-0.001455704,-0.000473234
13411,0.000540703,-0.0014326,-0.000465945
13412,0.000536453,-0.001462796,-0.000442839
13413,0.000513323,-0.001482685,-0.000434727
13414,0.000520828,-0.001475795,-0.000438898
13415,0.000509558,-0.001484354,-0.000449339
13416,0.000485365,-0.0014927,-0.000458932
13417,0.000474528,-0.001481649,-0.000478736
13418,0.000529248,-0.001450433,-0.000495963
13419,0.000510658,-0.001451827,-0.000503402
13420,0.000500868,-0.001463887,-0.000501251
13421,0.000493172,-0.00147096,-0.000489183
13422,0.000505662,-0.00141684,-0.000494801
13423,0.00055087,-0.001357847,-0.000525825
13424,0.000537692,-0.001429612,-0.000517106
13425,0.000469397,-0.001487289,-0.000471719
13426,0.000439433,-0.00153183,-0.00045444
13427,0.000434448,-0.001564642,-0.000450706
13428,0.000406007,-0.001601178,-0.000430572
13429,0.0003848,-0.001605109,-0.000407609
13430,0.000389904,-0.001575553,-0.000385066
13431,0.000418381,-0.001509902,-0.000368097
13432,0.000467442,-0.001432786,-0.000363738
13433,0.000539139,-0.001353994,-0.000377491
13434,0.000584385,-0.001296655,-0.000392709
13435,0.000603777,-0.001325014,-0.000394382
13436,0.000589187,-0.001357319,-0.000393964
13437,0.000564886,-0.001413204,-0.00038708
13438,0.000541856,-0.00143462,-0.000360409
13439,0.000510947,-0.001424875,-0.000343612
13440,0.000534092,-0.001399697,-0.000347306
13441,0.000549349,-0.001390034,-0.00035674
13442,0.000594421,-0.001391655,-0.000384756
13443,0.000597122,-0.001454911,-0.00040827
13444,0.000581943,-0.001467177,-0.000427402
13445,0.000583403,-0.001452174,-0.000444497
13446,0.000564842,-0.001460306,-0.000466185
13447,0.000532118,-0.001518454,-0.000455975
13448,0.000493612,-0.001511565,-0.000446853
13449,0.000500703,-0.001485447,-0.000456573
13450,0.000498194,-0.001483417,-0.000451916
13451,0.000490067,-0.001483178,-0.000446296
13452,0.00047343,-0.001437528,-0.000436158
13453,0.000508733,-0.001372805,-0.000443662
13454,0.000529984,-0.001329876,-0.00044408
13455,0.000489786,-0.001337588,-0.000420961
13456,0.000412692,-0.001357584,-0.000392413
13457,0.000408528,-0.001391749,-0.000396372
13458,0.000421646,-0.001406538,-0.000418445
13459,0.000409888,-0.001409577,-0.000418851
13460,0.000403721,-0.001436222,-0.000425132
13461,0.000410059,-0.00144495,-0.000432665
13462,0.000439265,-0.00145851,-0.00045248
13463,0.000463482,-0.001429907,-0.000474191
13464,0.000482171,-0.001430922,-0.000499388
13465,0.000474647,-0.001429707,-0.000495327
13466,0.000441909,-0.001419484,-0.000486983
13467,0.000423368,-0.001437615,-0.000471558
13468,0.000401295,-0.001473642,-0.000443241
13469,0.000381531,-0.001481334,-0.000433053
13470,0.000374092,-0.001491184,-0.000419268
13471,0.00040374,-0.001498862,-0.000456804
13472,0.000464821,-0.001476945,-0.00050388
13473,0.00048939,-0.001437378,-0.000530326
13474,0.00048335,-0.001433002,-0.000528868
13475,0.00047044,-0.001444461,-0.00051804
13476,0.000461898,-0.001444665,-0.000504702
13477,0.000448776,-0.001457787,-0.000475958
13478,0.000441678,-0.001477447,-0.000463795
13479,0.000454646,-0.001497094,-0.000458129
13480,0.000451898,-0.001516796,-0.000450726
13481,0.00044366,-0.00152659,-0.000443202
13482,0.00043576,-0.00153124,-0.000434498
13483,0.000459441,-0.001497248,-0.000441584
13484,0.000499174,-0.001469581,-0.000463423
13485,0.00054411,-0.001458137,-0.000478822
13486,0.000562865,-0.001414389,-0.000498405
13487,0.000584332,-0.001391248,-0.000505697
13488,0.000591005,-0.001357702,-0.00050882
13489,0.000603981,-0.001339649,-0.000514095
13490,0.000611692,-0.001342291,-0.00052444
13491,0.000612166,-0.001349581,-0.000518105
13492,0.000599375,-0.001357353,-0.000510696
13493,0.000560246,-0.001389182,-0.000488798
13494,0.000541623,-0.001412465,-0.00049568
13495,0.00054973,-0.001461528,-0.000501087
13496,0.000540159,-0.001478173,-0.000501709
13497,0.000503939,-0.001524599,-0.000506705
13498,0.000462296,-0.001579982,-0.000497964
13499,0.000463131,-0.001576025,-0.000491925
13500,0.000503061,-0.001480766,-0.000502459
13501,0.00054345,-0.001415931,-0.000519805
13502,0.000566067,-0.001386379,-0.000530092
13503,0.000608178,-0.001323412,-0.000555319
13504,0.000624011,-0.001319953,-0.000580907
13505,0.000628274,-0.001334563,-0.000595109
13506,0.000622648,-0.001340189,-0.000584684
13507,0.000606813,-0.001347069,-0.000556753
13508,0.000584113,-0.001371841,-0.000524904
13509,0.000548952,-0.001402639,-0.000490161
13510,0.000532101,-0.00142157,-0.000470599
13511,0.000534072,-0.001423541,-0.000452219
13512,0.000505548,-0.001421842,-0.000407524
13513,0.000480853,-0.001417796,-0.000389306
13514,0.000464614,-0.001467324,-0.000363707
13515,0.000436721,-0.001509168,-0.000336437
13516,0.000415472,-0.001549174,-0.000323517
13517,0.000410879,-0.001565429,-0.000317686
13518,0.000432981,-0.00155209,-0.000344579
13519,0.00047399,-0.001537065,-0.000369141
13520,0.000499955,-0.001529156,-0.000387802
13521,0.000506881,-0.001508021,-0.000401179
13522,0.000515722,-0.001495833,-0.000406433
13523,0.000520179,-0.001479017,-0.000404807
13524,0.000508426,-0.001478412,-0.000399138
13525,0.000504049,-0.001446534,-0.000395384
13526,0.000484038,-0.001440285,-0.00038747
13527,0.000451482,-0.001469925,-0.000371184
13528,0.000409536,-0.001500804,-0.000358672
13529,0.000398699,-0.001497055,-0.000351994
13530,0.000402347,-0.001470268,-0.000350374
13531,0.000399109,-0.001480199,-0.000357673
13532,0.000406155,-0.001496444,-0.000363168
13533,0.000415232,-0.00149418,-0.00037248
13534,0.00044339,-0.001489716,-0.000394771
13535,0.000435684,-0.001517086,-0.000391931
13536,0.000437774,-0.001521881,-0.000381513
13537,0.000447137,-0.001510642,-0.000374854
13538,0.00044943,-0.001524797,-0.000370275
13539,0.000454427,-0.001535831,-0.000364443
13540,0.000461085,-0.001542694,-0.000363617
13541,0.00047223,-0.001550395,-0.000372936
13542,0.000477115,-0.001554117,-0.000372002
13543,0.000478193,-0.001555312,-0.000379902
13544,0.000500081,-0.00158346,-0.000415762
13545,0.000506584,-0.0015997,-0.000440127
13546,0.00051957,-0.001604372,-0.000468137
13547,0.000550837,-0.00158686,-0.000481473
13548,0.000561056,-0.001561641,-0.000481269
13549,0.000530627,-0.001546218,-0.000460844
13550,0.000468106,-0.001544767,-0.000397076
13551,0.000441467,-0.001533523,-0.000377299
13552,0.000454156,-0.001503118,-0.000372926
13553,0.000486788,-0.001456612,-0.000377617
13554,0.000506475,-0.001411758,-0.00039101
13555,0.000518361,-0.001412594,-0.000393307
13556,0.000498574,-0.001460924,-0.000378307
13557,0.000479196,-0.001495917,-0.00037102
13558,0.000457336,-0.001555476,-0.000346866
13559,0.000424094,-0.001605332,-0.000337543
13560,0.000411719,-0.001596819,-0.000325575
13561,0.000432116,-0.001567063,-0.00032745
13562,0.000456928,-0.00155561,-0.000330073
13563,0.000471598,-0.001542968,-0.000332696
13564,0.000511847,-0.001476841,-0.000347664
13565,0.000561632,-0.001426442,-0.000367901
13566,0.000590567,-0.001416237,-0.000379973
13567,0.000591607,-0.001401667,-0.000387467
13568,0.000538561,-0.001428292,-0.00036667
13569,0.00048868,-0.001487947,-0.00034193
13570,0.000457947,-0.001530317,-0.000337363
13571,0.000442902,-0.001556945,-0.000324766
13572,0.000426008,-0.001564883,-0.000317028
13573,0.000422546,-0.00157348,-0.000315953
13574,0.000432324,-0.001577416,-0.000323587
13575,0.000485933,-0.00155819,-0.000357978
13576,0.000513265,-0.001535311,-0.000377821
13577,0.000518882,-0.001530741,-0.000391532
13578,0.000528443,-0.001528247,-0.000401928
13579,0.000524907,-0.001518474,-0.000406086
13580,0.000513675,-0.001488329,-0.000394028
13581,0.00048164,-0.001459208,-0.000357835
13582,0.000464633,-0.001434702,-0.000344064
13583,0.000464633,-0.0014304,-0.000334884
13584,0.000463915,-0.001431598,-0.000324257
13585,0.000448913,-0.001437008,-0.000308009
13586,0.00042373,-0.001453056,-0.00028201
13587,0.000415807,-0.001482928,-0.000280995
13588,0.000436058,-0.001491693,-0.000289974
13589,0.000466725,-0.001498785,-0.000316044
13590,0.000479013,-0.001524412,-0.00033021
13591,0.00049109,-0.001547526,-0.000324172
13592,0.000498588,-0.001563146,-0.000338751
13593,0.000517597,-0.001557382,-0.000339179
13594,0.000504575,-0.001537529,-0.000318259
13595,0.000516027,-0.001522956,-0.000328253
13596,0.000528915,-0.001522539,-0.000338227
13597,0.000515821,-0.001525655,-0.000320562
13598,0.000477098,-0.001526695,-0.000293914
13599,0.000459573,-0.001527532,-0.000286199
13600,0.000449218,-0.001564695,-0.000302643
13601,0.000427104,-0.001629418,-0.000299195
13602,0.000406242,-0.001650904,-0.000275829
13603,0.000397256,-0.001637369,-0.000275113
13604,0.000406123,-0.001638807,-0.000278348
13605,0.000450509,-0.001653057,-0.000305014
13606,0.000490561,-0.0016374,-0.000340394
13607,0.000504957,-0.001605275,-0.000367512
13608,0.000494522,-0.001571055,-0.000385041
13609,0.000478031,-0.001556864,-0.000401319
13610,0.00047114,-0.001554356,-0.000383557
13611,0.000410087,-0.001550383,-0.000300546
13612,0.000331815,-0.001542048,-0.000217203
13613,0.000320017,-0.00156971,-0.000190349
13614,0.000333089,-0.001595136,-0.000195148
13615,0.000337768,-0.001608323,-0.000200897
13616,0.000317612,-0.001601802,-0.000186645
13617,0.000284178,-0.00158835,-0.000164634
13618,0.000299036,-0.001578928,-0.000162954
13619,0.000305724,-0.001579142,-0.000153971
13620,0.000319501,-0.001574339,-0.000164611
13621,0.000371633,-0.001505311,-0.000191928
13622,0.000427589,-0.001416788,-0.000246003
13623,0.000462996,-0.00140987,-0.000316617
13624,0.000484276,-0.001430561,-0.000334971
13625,0.000492682,-0.001432961,-0.000343254
13626,0.000506276,-0.001387345,-0.000353299
13627,0.000490612,-0.001373707,-0.000331933
13628,0.000462136,-0.001394251,-0.000316471
13629,0.000449796,-0.001403029,-0.000324838
13630,0.000466525,-0.001379405,-0.000326088
13631,0.000473848,-0.001358488,-0.000349515
13632,0.000430365,-0.001380443,-0.000335712
13633,0.000379012,-0.001379811,-0.000323605
13634,0.000366942,-0.001364236,-0.000342479
13635,0.000386808,-0.001345018,-0.000338421
13636,0.000354499,-0.001311485,-0.000341467
13637,0.000322114,-0.001366439,-0.000325386
13638,0.000315428,-0.001454113,-0.000298872
13639,0.000302079,-0.001466633,-0.00029595
13640,0.000333809,-0.00142071,-0.000311819
13641,0.000351989,-0.001360109,-0.000328116
13642,0.000409192,-0.001315323,-0.000361912
13643,0.000481871,-0.001301273,-0.00042787
13644,0.000501424,-0.00133439,-0.00042415
13645,0.000489916,-0.001335107,-0.000417313
13646,0.000359559,-0.001369421,-0.000376503
13647,0.000286503,-0.001432129,-0.000336929
13648,0.000246428,-0.00151498,-0.000336519
13649,0.000285296,-0.001536301,-0.000340276
13650,0.000323732,-0.001468823,-0.000393336
13651,0.000364247,-0.001462554,-0.000400015
13652,0.000350868,-0.001490144,-0.000390402
13653,0.000326853,-0.001544685,-0.000401805
13654,0.000327087,-0.001559167,-0.000405656
13655,0.000329849,-0.00155029,-0.000412739
13656,0.000354286,-0.001538593,-0.00044658
13657,0.000345757,-0.001543461,-0.000437028
13658,0.00030713,-0.001504434,-0.00040552
13659,0.000269117,-0.001480624,-0.000370433
13660,0.000221681,-0.001506533,-0.000338036
13661,0.000183236,-0.001548118,-0.000335948
13662,0.000200351,-0.001539142,-0.000368093
13663,0.000255232,-0.001522028,-0.00042924
13664,0.000268646,-0.00156936,-0.000467842
13665,0.0002606,-0.001582066,-0.000467609
13666,0.000254969,-0.001572718,-0.000467369
13667,0.0002675,-0.001543276,-0.000466121
13668,0.000275214,-0.00151658,-0.000487393
13669,0.000278466,-0.001494034,-0.000484956
13670,0.000277046,-0.001437635,-0.000487191
13671,0.00028953,-0.001403696,-0.000496971
13672,0.000275155,-0.001364309,-0.000483219
13673,0.00028995,-0.001300944,-0.000489468
13674,0.00028995,-0.001294896,-0.000484881
13675,0.000271075,-0.001282604,-0.000468416
13676,0.000270428,-0.001256329,-0.000440644
13677,0.000295608,-0.001169835,-0.000442673
13678,0.00030668,-0.00116169,-0.000448731
13679,0.000253831,-0.001272607,-0.000429515
13680,0.000184254,-0.00136594,-0.00041431
13681,0.000135929,-0.001496539,-0.000352445
13682,8.22E-05,-0.001645364,-0.00033327
13683,7.32E-05,-0.001668305,-0.000291453
13684,6.39E-05,-0.001646378,-0.000246793
13685,8.09E-05,-0.00161505,-0.000242846
13686,0.000103111,-0.001593516,-0.000244639
13687,0.000176232,-0.001476725,-0.000246669
13688,0.000252658,-0.001373348,-0.000288431
13689,0.000308114,-0.001359225,-0.000321868
13690,0.000353443,-0.001360672,-0.000328315
13691,0.000354482,-0.001391257,-0.000341839
13692,0.000300204,-0.001443252,-0.000316676
13693,0.000284401,-0.001426197,-0.000292337
13694,0.0003411,-0.001338112,-0.00032393
13695,0.000363894,-0.001349159,-0.000327769
13696,0.000361864,-0.001363609,-0.000322154
13697,0.000314442,-0.001375673,-0.000308633
13698,0.000235906,-0.001424454,-0.00025986
13699,0.000182485,-0.001511063,-0.000245082
13700,0.00017832,-0.001572829,-0.000273158
13701,0.000171874,-0.001579692,-0.000266303
13702,0.000165838,-0.001560124,-0.000253812
13703,0.000141678,-0.00155283,-0.000240478
13704,0.000148965,-0.001506427,-0.000255258
13705,0.000166226,-0.001476374,-0.000263997
13706,0.000124826,-0.001475518,-0.000225368
13707,6.86E-05,-0.001471773,-0.000210991
13708,6.09E-05,-0.001486758,-0.000205157
13709,3.86E-05,-0.001494257,-0.000192249
13710,-2.60E-05,-0.001503433,-0.000164736
13711,-6.42E-05,-0.001543034,-0.000147224
13712,-6.80E-05,-0.001527412,-0.000149866
13713,-5.18E-05,-0.001482998,-0.000141143
13714,-4.93E-05,-0.001478201,-0.000147809
13715,-5.10E-05,-0.001486457,-0.000140034
13716,-5.16E-05,-0.001475564,-0.000142666
13717,-4.02E-05,-0.001483685,-0.000168037
13718,-4.51E-05,-0.001580606,-0.000180204
13719,-6.61E-05,-0.001635811,-0.00017854
13720,-6.99E-05,-0.001630804,-0.000188136
13721,-4.98E-05,-0.00161662,-0.000210873
13722,2.71E-06,-0.001634137,-0.000260915
13723,4.28E-05,-0.00165333,-0.000289081
13724,6.39E-05,-0.001535983,-0.000266346
13725,5.11E-05,-0.001479418,-0.000261456
13726,4.90E-05,-0.001486718,-0.000255954
13727,3.90E-05,-0.0015274,-0.000245528
13728,3.01E-05,-0.001509941,-0.000243898
13729,1.83E-05,-0.001487808,-0.000224002
13730,5.18E-06,-0.001490098,-0.000195619
13731,-8.76E-07,-0.001498034,-0.000184143
13732,-1.57E-05,-0.001536006,-0.000162444
