# Data format: "%int(ChipTimeUS) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ)"
382760695 0.94054,0.08088,0.04059
382765516 0.93870,0.08085,0.04184
382770090 0.94626,0.07075,0.04458
382774908 0.94707,0.05726,0.04495
382779480 0.94831,0.05536,0.04250
382784054 0.94880,0.06007,0.03974
382788878 0.94778,0.06776,0.03575
382793447 0.95005,0.05222,0.04030
382798269 0.95038,0.05003,0.03933
382802843 0.95056,0.06727,0.03573
382808144 0.94215,0.08089,0.04009
382812716 0.94641,0.07286,0.03768
382817539 0.95035,0.05585,0.04223
382822109 0.94621,0.05065,0.04477
382826685 0.94642,0.06722,0.03773
382831503 0.94773,0.06348,0.04070
382836077 0.94542,0.05831,0.04175
382840900 0.94899,0.05532,0.04421
382845475 0.94899,0.06069,0.04490
382850295 0.94945,0.06067,0.04613
382854870 0.94914,0.05721,0.04739
382859440 0.94574,0.06138,0.04689
382864267 0.94773,0.05798,0.04567
382868838 0.94513,0.06486,0.04489
382873661 0.94561,0.05384,0.04425
382878721 0.94927,0.05946,0.04516
382883544 0.94384,0.06290,0.04467
382888119 0.94296,0.06189,0.04616
382892696 0.94754,0.06235,0.04736
382897520 0.94408,0.06803,0.04561
382902096 0.94504,0.05621,0.04792
382906914 0.94360,0.05772,0.04644
382911489 0.94225,0.06239,0.04567
382916307 0.94614,0.05200,0.05017
382920881 0.94642,0.05072,0.05264
382925451 0.94791,0.05880,0.05305
382930275 0.94687,0.05087,0.05706
382934848 0.94786,0.05450,0.05899
382939673 0.95103,0.05035,0.05852
382944726 0.95133,0.05405,0.05750
382949550 0.94699,0.05867,0.05896
382954123 0.94738,0.06013,0.05944
382958945 0.95042,0.05894,0.05795
382963515 0.95436,0.06361,0.05739
382968088 0.95137,0.06352,0.06135
382972911 0.95778,0.05889,0.06036
382977484 0.95317,0.04861,0.05950
382982305 0.96143,0.04886,0.05945
382986882 0.96055,0.05330,0.05843
382991705 0.96149,0.04779,0.05257
382996283 0.95894,0.05338,0.05450
383000853 0.96361,0.05166,0.05498
383005722 0.95674,0.05117,0.05454
383010296 0.95837,0.05604,0.05596
383015599 0.95550,0.05853,0.05448
383020167 0.95616,0.05384,0.05599
383024988 0.95468,0.05635,0.05303
383029561 0.95330,0.06168,0.05594
383034135 0.94981,0.06272,0.05300
383038953 0.95009,0.05605,0.05552
383043527 0.95087,0.05916,0.05893
383048350 0.94949,0.05912,0.06091
383052923 0.94413,0.05566,0.06196
383057741 0.94474,0.05728,0.06612
383062317 0.94619,0.05020,0.06519
383066891 0.94738,0.05461,0.06490
383071718 0.94639,0.05095,0.06420
383076288 0.94792,0.05257,0.06885
383081590 0.94340,0.05632,0.06540
383086161 0.94365,0.05577,0.06811
383090985 0.94158,0.05066,0.06620
383095551 0.94288,0.05232,0.06864
383100368 0.93935,0.05433,0.06643
383104943 0.94377,0.05312,0.06567
383109518 0.94145,0.04825,0.06425
383114337 0.94174,0.05757,0.06392
383118913 0.93733,0.05861,0.06123
383123736 0.93876,0.06277,0.06143
383128310 0.93855,0.05717,0.06001
383133129 0.93877,0.06260,0.05799
383137703 0.93745,0.06140,0.05703
383142278 0.93827,0.05841,0.05902
383147102 0.93800,0.06455,0.05847
383152152 0.93729,0.06513,0.05453
383156975 0.93793,0.05550,0.05757
383161549 0.93856,0.06238,0.05701
383166374 0.93834,0.06217,0.05554
383170947 0.93743,0.05649,0.05756
383175522 0.93945,0.05233,0.05710
383180346 0.94073,0.05446,0.06051
383184921 0.94638,0.05670,0.05898
383189742 0.94463,0.05472,0.05999
383194316 0.94653,0.05319,0.06295
383199138 0.94853,0.05469,0.06169
383203710 0.95203,0.05342,0.06340
383208279 0.94988,0.04991,0.06689
383213101 0.95073,0.05716,0.06092
383217674 0.95403,0.05523,0.05944
383222976 0.95795,0.05494,0.06138
383227546 0.95605,0.05616,0.06188
383232367 0.95649,0.05669,0.06015
383236941 0.95738,0.05744,0.05915
383241763 0.95541,0.06068,0.05692
383246333 0.95676,0.06151,0.05247
383250908 0.95407,0.06524,0.05000
383255730 0.95238,0.06723,0.04876
383260304 0.95422,0.06730,0.04555
383265125 0.95326,0.06826,0.04629
383269699 0.95084,0.06581,0.04657
383274524 0.94981,0.06822,0.04828
383279100 0.94883,0.06437,0.04487
383283674 0.94805,0.06625,0.04855
383288980 0.94685,0.06235,0.04761
383293554 0.95336,0.05515,0.05206
383298378 0.94834,0.05954,0.05255
383302952 0.94613,0.06271,0.05352
383307776 0.94397,0.06454,0.05942
383312351 0.94521,0.06254,0.06090
383316926 0.94243,0.06296,0.06436
383321748 0.93977,0.06586,0.06583
383326324 0.94031,0.06932,0.06481
383331145 0.93823,0.07490,0.06723
383335721 0.93673,0.07248,0.06579
383340541 0.93698,0.07205,0.06308
383345113 0.93790,0.07202,0.06456
383349687 0.93551,0.07430,0.06111
383354510 0.93549,0.06943,0.05943
383359560 0.93969,0.06805,0.05548
383364380 0.93859,0.07762,0.05491
383368958 0.94034,0.07444,0.05492
383373781 0.94085,0.07320,0.05542
383378352 0.94268,0.07898,0.04896
383383174 0.93970,0.07874,0.04849
383387749 0.94094,0.08193,0.04845
383392322 0.93849,0.08026,0.04627
383397136 0.93639,0.07558,0.04756
383401708 0.93557,0.07344,0.04463
383406527 0.93660,0.07609,0.04632
383411098 0.93556,0.07875,0.04827
383415916 0.93651,0.07799,0.04926
383420489 0.93823,0.07551,0.05050
383425061 0.93976,0.07210,0.04953
383430368 0.94073,0.07081,0.05249
383434942 0.94077,0.06977,0.05545
383439767 0.94245,0.06808,0.05447
383444341 0.94375,0.06464,0.05450
383449164 0.94745,0.07462,0.05783
383453732 0.94718,0.07560,0.05782
383458306 0.94236,0.07544,0.05392
383463132 0.94474,0.07341,0.05736
383467705 0.94264,0.07956,0.05585
383472524 0.94418,0.07600,0.05095
383477100 0.94070,0.07677,0.04899
383481925 0.93819,0.07650,0.05000
383486497 0.93990,0.07416,0.04509
383491317 0.94178,0.07859,0.04430
383496374 0.94304,0.07079,0.04264
383500950 0.94353,0.07006,0.04215
383505776 0.94315,0.06835,0.04217
383510353 0.94607,0.07020,0.03623
383515180 0.94610,0.06952,0.03377
383519756 0.95541,0.06145,0.03329
383524579 0.95416,0.06896,0.03717
383529147 0.95775,0.07129,0.03171
383533721 0.95803,0.06459,0.03522
383538545 0.95997,0.06753,0.03518
383543120 0.95445,0.06193,0.04461
383547939 0.95638,0.05997,0.04462
383552513 0.95058,0.06627,0.04755
383557338 0.95474,0.06572,0.05048
383561915 0.95454,0.05945,0.05694
383566968 0.94993,0.07014,0.06130
383571793 0.95214,0.06148,0.06481
383576367 0.95379,0.06045,0.06726
383581191 0.95345,0.06288,0.06823
383585763 0.95588,0.05998,0.06652
383590586 0.95610,0.05485,0.06558
383595161 0.95716,0.06247,0.06452
383599984 0.95933,0.06008,0.06207
383604554 0.96176,0.06261,0.05834
383609129 0.96403,0.06313,0.05733
383613954 0.96527,0.06674,0.04893
383618530 0.96515,0.06436,0.04575
383623352 0.96226,0.06723,0.04894
383627928 0.96157,0.06734,0.04378
383633233 0.96155,0.06784,0.04353
383637808 0.95473,0.06095,0.04462
383642381 0.95759,0.06393,0.04310
383647207 0.95689,0.06935,0.04182
383651785 0.95349,0.06278,0.05052
383656611 0.95446,0.06153,0.05150
383661184 0.95392,0.06315,0.05592
383666008 0.95647,0.05716,0.06088
383670583 0.95340,0.05365,0.06438
383675159 0.95053,0.05631,0.06585
383679979 0.95000,0.05772,0.06879
383684553 0.95012,0.04964,0.06837
383689377 0.95156,0.04809,0.07182
383693953 0.95239,0.05037,0.06859
383698773 0.95243,0.04934,0.07082
383703827 0.95391,0.04688,0.07132
383708651 0.94953,0.05255,0.06982
383713226 0.95134,0.05332,0.06808
383717796 0.95115,0.05771,0.06927
383722620 0.95174,0.05980,0.07417
383727195 0.94812,0.06361,0.07908
383732016 0.95296,0.05251,0.08284
383736585 0.95852,0.05655,0.08843
383741407 0.95954,0.06479,0.09278
383745980 0.95493,0.05965,0.09236
383750553 0.95253,0.06717,0.09575
383755372 0.94653,0.06792,0.09480
383759942 0.94055,0.08383,0.09568
383764764 0.93783,0.07780,0.09132
383769340 0.93044,0.08435,0.08270
383774636 0.91899,0.08893,0.07510
383779211 0.91558,0.09383,0.06401
383783784 0.91680,0.09252,0.05639
383788606 0.91970,0.08963,0.04311
383793177 0.91969,0.09045,0.02834
383797999 0.92116,0.08874,0.01703
383802573 0.92091,0.08418,0.01264
383807392 0.92703,0.07582,0.00284
383811958 0.92721,0.07697,0.00627
383816528 0.92917,0.06855,0.01051
383821347 0.92642,0.06307,0.01427
383825916 0.92372,0.06141,0.02267
383830733 0.92826,0.06273,0.01894
383835307 0.92791,0.06518,0.02974
383840606 0.92903,0.06554,0.03588
383845178 0.92137,0.07255,0.03981
383849994 0.92726,0.06919,0.03685
383854567 0.92825,0.06734,0.04301
383859138 0.93749,0.07698,0.03942
383863963 0.94625,0.07103,0.04286
383868533 0.95173,0.07712,0.04474
383873356 0.95640,0.06993,0.04871
383877927 0.96447,0.06921,0.04817
383882747 0.97226,0.05918,0.04772
383887315 0.98194,0.06385,0.04713
383891888 0.97881,0.07238,0.04928
383896709 0.98204,0.07756,0.04774
383901281 0.98693,0.07074,0.04630
383906097 0.97780,0.08002,0.04725
383911149 0.97426,0.07682,0.04780
383915969 0.97710,0.08025,0.04824
383920540 0.96772,0.07391,0.04614
383925107 0.96186,0.08709,0.04877
383929928 0.95155,0.09177,0.04731
383934501 0.95414,0.07973,0.04864
383939321 0.94956,0.06868,0.04950
383943894 0.94128,0.07956,0.04503
383948714 0.93516,0.08811,0.04622
383953286 0.93749,0.07675,0.04975
383957858 0.93482,0.06943,0.04836
383962676 0.92894,0.07234,0.04960
383967246 0.92410,0.08330,0.05249
383972071 0.92720,0.06460,0.05608
383976644 0.92398,0.07534,0.05797
383981941 0.92361,0.08904,0.05883
383986517 0.92603,0.07014,0.06046
383991339 0.92928,0.06386,0.06739
383995906 0.92527,0.07685,0.06730
384000468 0.92266,0.09475,0.06691
384005335 0.92942,0.08713,0.06792
384009900 0.92761,0.07076,0.06586
384014715 0.92530,0.08189,0.06110
384019279 0.92356,0.09542,0.05878
384024094 0.92896,0.08770,0.05340
384028658 0.93526,0.07999,0.05835
384033222 0.93598,0.07974,0.04777
384038032 0.93628,0.08343,0.04724
384042599 0.93906,0.07202,0.05348
384047899 0.94121,0.07046,0.04659
384052463 0.93633,0.09304,0.04469
384057278 0.94481,0.08295,0.04670
384061846 0.94247,0.07303,0.05222
384066413 0.93861,0.08247,0.05732
384071232 0.93803,0.09569,0.05819
384075796 0.94124,0.08539,0.05826
384080613 0.94058,0.07923,0.05980
384085181 0.94217,0.08516,0.05777
384089996 0.94111,0.09891,0.05667
384094559 0.94518,0.08991,0.05377
384099125 0.94798,0.07836,0.05484
384103941 0.94029,0.09675,0.05423
384108506 0.94835,0.08571,0.05526
384113322 0.94374,0.08583,0.06070
384118369 0.94299,0.08199,0.05681
384123184 0.94218,0.10084,0.05812
384127748 0.94490,0.09102,0.05868
384132559 0.94342,0.08278,0.05434
384137127 0.93939,0.09662,0.04932
384141694 0.93792,0.10401,0.04754
384146509 0.93935,0.09243,0.03927
384151068 0.93988,0.08565,0.03563
384155881 0.93849,0.09680,0.03013
384160443 0.93866,0.09842,0.02298
384165258 0.93920,0.08603,0.01841
384169818 0.94037,0.08587,0.01447
384174382 0.93944,0.09156,0.01196
384179198 0.93766,0.08509,0.00539
384184246 0.93858,0.09054,0.00288
384189059 0.93310,0.10042,-0.00087
384193628 0.93405,0.09970,-0.00136
384198444 0.93237,0.09593,0.00262
384203010 0.92849,0.10054,0.00482
384207575 0.92388,0.11162,0.00204
384212390 0.92510,0.10991,0.00205
384216951 0.92381,0.10798,0.00060
384221766 0.92334,0.11338,0.00006
384226333 0.92165,0.12074,-0.00049
384231152 0.92637,0.11276,-0.00487
384235717 0.92818,0.11328,-0.00637
384240282 0.92576,0.11625,-0.00785
384245094 0.92942,0.11126,-0.00340
384249659 0.93177,0.11518,-0.00345
384254953 0.93569,0.12041,-0.00697
384259516 0.93754,0.11473,-0.00496
384264332 0.93936,0.11520,-0.00399
384268897 0.94345,0.11615,-0.00255
384273463 0.94785,0.11002,-0.00252
384278276 0.95036,0.10503,0.00169
384282841 0.95661,0.10911,0.00579
384287649 0.96076,0.10880,0.00897
384292214 0.96362,0.10087,0.01271
384297026 0.96140,0.10422,0.01663
384301592 0.96271,0.10562,0.01981
384306402 0.96182,0.10519,0.01711
384310967 0.96457,0.11044,0.02344
384315533 0.96024,0.10941,0.02570
384320827 0.95785,0.11156,0.02791
384325390 0.95511,0.11112,0.02571
384330207 0.95538,0.11550,0.02715
384334774 0.95108,0.11395,0.03039
384339589 0.94672,0.11377,0.02746
384344151 0.94647,0.11958,0.03086
384348716 0.94573,0.12054,0.03184
384353530 0.94178,0.12146,0.03432
384358092 0.93546,0.11874,0.03536
384362900 0.93800,0.12382,0.03825
384367466 0.93728,0.11909,0.04150
384372280 0.93617,0.12857,0.04487
384376842 0.93525,0.12316,0.04591
384381403 0.92856,0.12891,0.05155
384386217 0.92608,0.12756,0.05700
384391259 0.92232,0.12951,0.05749
384396078 0.92345,0.13541,0.05694
384400647 0.92592,0.13671,0.05347
384405468 0.92794,0.13258,0.05177
384410043 0.92754,0.12605,0.04814
384414612 0.93419,0.12667,0.04219
384419427 0.93746,0.12558,0.03627
384423999 0.94282,0.12970,0.02735
384428818 0.94637,0.13280,0.02041
384433389 0.95036,0.12588,0.01183
384438205 0.95303,0.12790,0.00934
384442775 0.95759,0.12891,0.00832
384447349 0.96594,0.12776,-0.00624
384452172 0.96897,0.12689,-0.01118
384456745 0.97790,0.12766,-0.01222
384462045 0.97670,0.12900,-0.01739
384466616 0.97760,0.13489,-0.01770
384471438 0.97507,0.13997,-0.01502
384476009 0.97443,0.14416,-0.01579
384480829 0.97857,0.14416,-0.01582
384485397 0.97754,0.13602,-0.01353
384489966 0.98103,0.12955,-0.00882
384494786 0.98023,0.12676,-0.00485
384499356 0.98018,0.12750,0.00597
384504177 0.97713,0.12360,0.00504
384508748 0.97962,0.11883,0.01023
384513567 0.97754,0.11342,0.02211
384518138 0.97944,0.11177,0.03023
384522708 0.96974,0.11260,0.03668
384528003 0.97028,0.11554,0.04797
384532574 0.96342,0.10943,0.04708
384537397 0.96164,0.10774,0.05695
384541970 0.95322,0.11104,0.06238
384546781 0.94686,0.11436,0.06756
384551347 0.94123,0.11156,0.07181
384555911 0.93553,0.11061,0.07037
384560724 0.92916,0.11460,0.06718
384565281 0.92331,0.11164,0.06774
384570096 0.91515,0.11439,0.06481
384574666 0.91303,0.11016,0.06781
384579481 0.90947,0.11309,0.05723
384584043 0.90476,0.11580,0.05625
384588608 0.90035,0.11185,0.04647
384593421 0.89687,0.11304,0.03664
384598466 0.89317,0.11911,0.02825
384603277 0.89328,0.12762,0.02005
384607840 0.89861,0.13218,0.01383
384612653 0.90009,0.13024,0.00153
384617217 0.90642,0.13284,-0.00493
384622028 0.90852,0.13805,-0.01877
384626588 0.91417,0.13533,-0.02862
384631147 0.92186,0.13311,-0.03873
384635958 0.93090,0.13695,-0.04596
384640519 0.93220,0.13366,-0.05209
384645325 0.94236,0.13296,-0.06470
384649882 0.95221,0.13950,-0.07171
384654687 0.95984,0.13337,-0.08253
384659245 0.97113,0.12765,-0.08943
384664284 0.97798,0.12904,-0.09662
384669092 0.98741,0.13420,-0.09722
384673653 0.99363,0.13365,-0.09406
384678461 0.99858,0.13060,-0.08914
384683023 0.99939,0.13286,-0.08056
384687832 1.00465,0.13311,-0.06952
384692395 1.00972,0.13206,-0.05527
384696956 1.00882,0.13134,-0.04493
384701765 1.00773,0.13476,-0.03339
384706327 1.00430,0.13401,-0.02155
384711134 1.00241,0.13458,-0.00309
384715696 0.98987,0.13702,0.00804
384720507 0.98389,0.13134,0.02117
384725074 0.98165,0.12965,0.03104
384730366 0.97076,0.13139,0.04069
384734927 0.96003,0.12962,0.04274
384739486 0.95174,0.12467,0.04480
384744294 0.94529,0.13024,0.04725
384748857 0.93781,0.12778,0.04757
384753667 0.93318,0.12304,0.05109
384758225 0.92846,0.12099,0.04425
384763033 0.92022,0.11498,0.03869
384767595 0.91724,0.11524,0.02665
384772159 0.91502,0.10846,0.02279
384776964 0.90999,0.11367,0.00900
384781524 0.91179,0.10939,0.00288
384786332 0.91091,0.10880,-0.00376
384790893 0.90580,0.11567,-0.01510
384795701 0.90356,0.10953,-0.02586
384800742 0.90424,0.11538,-0.03551
384805304 0.90577,0.11756,-0.04513
384810111 0.90788,0.11157,-0.05149
384814672 0.91105,0.11292,-0.05694
384819483 0.91586,0.10777,-0.05667
384824043 0.92148,0.11080,-0.06067
384828851 0.92341,0.10880,-0.05870
384833411 0.93059,0.10725,-0.05479
384837973 0.93365,0.11091,-0.05411
384842784 0.94051,0.11163,-0.05318
384847343 0.94670,0.11214,-0.05371
384852150 0.94855,0.11156,-0.04978
384856707 0.95527,0.11020,-0.04341
384861513 0.96217,0.10443,-0.03726
384866551 0.97046,0.10916,-0.02923
384871112 0.97752,0.10513,-0.02432
384875921 0.97814,0.10094,-0.01198
384880481 0.98007,0.10370,-0.00366
384885290 0.98058,0.09695,0.00231
384889859 0.98131,0.10634,0.00984
384894674 0.98188,0.10377,0.01552
384899243 0.97523,0.10318,0.01975
384903811 0.97408,0.10318,0.01976
384908627 0.97241,0.10460,0.02197
384913190 0.96286,0.10755,0.02102
384918006 0.95663,0.10798,0.02352
384922571 0.95377,0.11051,0.02007
384927384 0.94460,0.10995,0.02308
384931950 0.94090,0.11063,0.01424
384937248 0.93846,0.11416,0.00955
384941817 0.93438,0.11306,0.00393
384946388 0.92950,0.13028,0.00061
384951200 0.92301,0.12144,-0.00985
384955769 0.92095,0.12119,-0.00934
384960591 0.91622,0.12992,-0.01653
384965166 0.91369,0.13001,-0.02069
384969980 0.91107,0.12712,-0.02311
384974544 0.90805,0.13340,-0.03004
384979107 0.90803,0.13392,-0.03152
384983919 0.90719,0.12687,-0.03416
384988482 0.90317,0.13479,-0.03789
384993293 0.90682,0.13561,-0.04137
384997853 0.90966,0.12312,-0.04177
385003141 0.90832,0.12768,-0.04869
385007700 0.91509,0.13060,-0.04728
385012262 0.91781,0.12621,-0.04824
385017070 0.91953,0.12378,-0.04921
385021628 0.92027,0.12271,-0.05634
385026437 0.92547,0.11918,-0.05143
385030997 0.92853,0.12295,-0.05566
385035808 0.93002,0.12043,-0.05245
385040371 0.93628,0.11925,-0.05420
385044934 0.93689,0.12089,-0.05078
385049747 0.93898,0.12544,-0.04591
385054308 0.94049,0.12207,-0.03752
385059129 0.94193,0.12048,-0.03235
385063700 0.94377,0.12584,-0.03069
385069000 0.94067,0.11769,-0.02814
385073569 0.94329,0.12088,-0.02818
385078387 0.94115,0.12223,-0.02277
385082958 0.93787,0.12372,-0.02374
385087525 0.94051,0.12139,-0.02915
385092341 0.93946,0.11916,-0.02814
385096909 0.93860,0.12311,-0.02916
385101725 0.93876,0.11952,-0.03306
385106294 0.93590,0.12170,-0.03232
385111113 0.93653,0.12321,-0.03406
385115681 0.93476,0.12187,-0.03995
385120249 0.93196,0.11778,-0.04333
385125065 0.93332,0.11804,-0.04384
385129634 0.93290,0.11728,-0.04284
385134931 0.93162,0.12567,-0.04537
385139497 0.93216,0.11306,-0.04034
385144315 0.92848,0.11851,-0.04332
385148882 0.93054,0.11848,-0.04186
385153452 0.92871,0.12352,-0.03697
385158272 0.93131,0.11124,-0.03589
385162843 0.93172,0.11766,-0.03817
385167664 0.93367,0.11522,-0.03865
385172236 0.93321,0.11519,-0.03717
385177057 0.93512,0.11892,-0.03943
385181625 0.93554,0.11997,-0.04239
385186195 0.93664,0.12093,-0.04142
385191013 0.93885,0.12324,-0.04638
385195582 0.94149,0.12054,-0.04588
385200400 0.94388,0.11862,-0.04785
385205451 0.94518,0.12581,-0.05136
385210269 0.94528,0.12874,-0.05090
385214839 0.94773,0.12535,-0.05261
385219657 0.94813,0.12678,-0.05090
385224227 0.94641,0.12921,-0.04993
385228799 0.94923,0.13318,-0.05219
385233620 0.94710,0.12927,-0.05264
385238192 0.94862,0.13116,-0.04947
385243011 0.94963,0.12918,-0.04847
385247592 0.94967,0.12816,-0.04699
385252423 0.95248,0.12695,-0.04748
385257005 0.95198,0.12251,-0.04596
385261586 0.95092,0.12574,-0.04796
385266417 0.95309,0.11811,-0.04642
385271479 0.95556,0.11422,-0.04813
385276308 0.95117,0.11972,-0.04200
385280888 0.95315,0.11658,-0.04395
385285715 0.95307,0.11854,-0.04397
385290295 0.95219,0.11758,-0.04494
385294876 0.95264,0.11774,-0.04101
385299706 0.94966,0.11749,-0.04098
385304286 0.95274,0.11530,-0.04148
385309116 0.94755,0.11302,-0.03847
385313695 0.94752,0.11914,-0.03779
385318522 0.94995,0.11597,-0.03876
385323101 0.94593,0.11864,-0.03777
385327680 0.94770,0.11499,-0.03849
385332508 0.94820,0.11404,-0.03996
385337567 0.94494,0.11492,-0.03552
385342393 0.94553,0.11174,-0.03599
385346971 0.94495,0.11471,-0.03724
385351799 0.94523,0.11344,-0.03526
385356378 0.94319,0.11273,-0.03623
385361206 0.94085,0.11403,-0.03991
385365787 0.94207,0.11740,-0.03700
385370366 0.94406,0.11399,-0.03772
