# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ)"
03/24/20 16:50:17.748320 0.00488,0.97583,0.02271
03/24/20 16:50:17.758108 0.00220,0.97485,0.02075
03/24/20 16:50:17.767427 0.00244,0.97632,0.02539
03/24/20 16:50:17.776720 0.00195,0.97998,0.02100
03/24/20 16:50:17.785786 0.00269,0.97607,0.02637
03/24/20 16:50:17.795103 0.00830,0.97705,0.02344
03/24/20 16:50:17.804399 -0.00195,0.97339,0.02441
03/24/20 16:50:17.813681 0.00244,0.97412,0.02344
03/24/20 16:50:17.822991 0.00024,0.97461,0.02246
03/24/20 16:50:17.832310 0.00391,0.98022,0.02051
03/24/20 16:50:17.841631 0.00342,0.97607,0.02222
03/24/20 16:50:17.851158 0.00000,0.97852,0.02319
03/24/20 16:50:17.860453 0.00220,0.97559,0.02197
03/24/20 16:50:17.869774 0.00171,0.97461,0.02295
03/24/20 16:50:17.879070 0.00293,0.97412,0.02344
03/24/20 16:50:17.888388 0.00317,0.97510,0.02246
03/24/20 16:50:17.897692 0.00049,0.97705,0.02246
03/24/20 16:50:17.906996 0.00269,0.98242,0.02148
03/24/20 16:50:17.916067 0.00220,0.97412,0.02271
03/24/20 16:50:17.925373 0.00781,0.98413,0.01978
03/24/20 16:50:17.934679 0.00342,0.97900,0.02148
03/24/20 16:50:17.940029 0.00537,0.97388,0.02295
03/24/20 16:50:17.949106 0.00146,0.97949,0.02148
03/24/20 16:50:17.958416 -0.00195,0.97729,0.02246
03/24/20 16:50:17.967737 0.00073,0.97656,0.02173
03/24/20 16:50:17.977051 0.00073,0.97974,0.02051
03/24/20 16:50:17.986361 0.00244,0.97363,0.02393
03/24/20 16:50:17.995651 0.00342,0.97412,0.02075
03/24/20 16:50:18.004965 0.00293,0.97412,0.02319
03/24/20 16:50:18.014017 0.00073,0.97705,0.02197
03/24/20 16:50:18.023327 0.00195,0.97314,0.02441
03/24/20 16:50:18.028660 0.00342,0.97754,0.02197
03/24/20 16:50:18.037981 0.00293,0.97510,0.02441
03/24/20 16:50:18.047009 0.00317,0.97510,0.02246
03/24/20 16:50:18.056303 0.00049,0.97681,0.02441
03/24/20 16:50:18.065607 0.00635,0.97949,0.02246
03/24/20 16:50:18.074911 0.00488,0.97388,0.02295
03/24/20 16:50:18.084202 0.00293,0.97705,0.02490
03/24/20 16:50:18.093519 0.00391,0.97510,0.02197
03/24/20 16:50:18.102837 0.00391,0.97510,0.02148
03/24/20 16:50:18.111910 0.00024,0.97510,0.02490
03/24/20 16:50:18.117241 0.00635,0.97534,0.01978
03/24/20 16:50:18.126556 0.00488,0.97681,0.02246
03/24/20 16:50:18.135868 0.00439,0.98096,0.02197
03/24/20 16:50:18.144913 0.00122,0.98340,0.02490
03/24/20 16:50:18.154215 0.00269,0.97949,0.02295
03/24/20 16:50:18.163534 0.00366,0.97363,0.02271
03/24/20 16:50:18.172834 0.00293,0.97534,0.02246
03/24/20 16:50:18.182131 0.00342,0.97803,0.02222
03/24/20 16:50:18.191448 0.00244,0.97583,0.02124
03/24/20 16:50:18.200769 0.00244,0.97607,0.02197
03/24/20 16:50:18.209822 0.00098,0.97705,0.02002
03/24/20 16:50:18.215172 0.00488,0.97632,0.02246
03/24/20 16:50:18.224455 0.00439,0.98145,0.02295
03/24/20 16:50:18.233761 0.00391,0.97314,0.02490
03/24/20 16:50:18.242813 0.00122,0.97705,0.02222
03/24/20 16:50:18.252132 0.00244,0.97754,0.02197
03/24/20 16:50:18.261435 0.00317,0.97754,0.02393
03/24/20 16:50:18.270742 0.00488,0.97095,0.02075
03/24/20 16:50:18.280056 0.00220,0.97437,0.02393
03/24/20 16:50:18.289352 0.00171,0.97705,0.02441
03/24/20 16:50:18.298666 0.00488,0.97437,0.02246
03/24/20 16:50:18.308455 0.00391,0.97217,0.02002
03/24/20 16:50:18.317507 0.00439,0.98193,0.02246
03/24/20 16:50:18.326801 0.00342,0.98193,0.02295
03/24/20 16:50:18.336117 0.00317,0.97632,0.02124
03/24/20 16:50:18.345440 0.00195,0.97827,0.02026
03/24/20 16:50:18.354752 0.00220,0.97510,0.02295
03/24/20 16:50:18.364063 0.00684,0.97339,0.02100
03/24/20 16:50:18.373112 0.00269,0.97119,0.02271
03/24/20 16:50:18.382416 0.00366,0.97070,0.01978
03/24/20 16:50:18.391729 0.00537,0.97461,0.02441
03/24/20 16:50:18.397079 0.00684,0.97339,0.02246
03/24/20 16:50:18.406361 0.00244,0.97388,0.02100
03/24/20 16:50:18.415375 0.00586,0.97437,0.02295
03/24/20 16:50:18.424675 0.00269,0.97437,0.01855
03/24/20 16:50:18.433990 0.00659,0.98682,0.02856
03/24/20 16:50:18.443293 0.00684,0.97998,0.02563
03/24/20 16:50:18.452595 0.00366,0.96899,0.02539
03/24/20 16:50:18.461880 0.00610,0.97290,0.02173
03/24/20 16:50:18.470936 0.00317,0.97168,0.02734
03/24/20 16:50:18.480223 0.00635,0.98657,0.03125
03/24/20 16:50:18.485559 -0.00122,0.96948,0.01929
03/24/20 16:50:18.494879 0.00342,0.97412,0.01904
03/24/20 16:50:18.504189 0.00220,0.96802,0.02051
03/24/20 16:50:18.513250 0.00513,0.97632,0.02905
03/24/20 16:50:18.522530 -0.00830,0.96045,0.00977
03/24/20 16:50:18.531826 0.00293,0.97144,0.02051
03/24/20 16:50:18.541132 0.00415,0.97119,0.02808
03/24/20 16:50:18.550449 0.00073,0.96973,0.02759
03/24/20 16:50:18.559765 0.00562,0.97119,0.02197
03/24/20 16:50:18.568836 0.00415,0.97314,0.01953
03/24/20 16:50:18.578133 0.00366,0.98071,0.02368
03/24/20 16:50:18.583469 0.00439,0.97314,0.02344
03/24/20 16:50:18.592772 0.00269,0.97876,0.02588
03/24/20 16:50:18.602079 0.00342,0.97852,0.02222
03/24/20 16:50:18.611134 0.00269,0.97949,0.02344
03/24/20 16:50:18.620428 0.00293,0.97559,0.02344
03/24/20 16:50:18.629711 0.00000,0.97485,0.02295
03/24/20 16:50:18.639002 0.00269,0.97656,0.02148
03/24/20 16:50:18.648279 0.00024,0.97681,0.02295
03/24/20 16:50:18.657599 0.00073,0.97632,0.02124
03/24/20 16:50:18.666712 0.00220,0.97510,0.02393
03/24/20 16:50:18.672064 0.00049,0.97852,0.02197
03/24/20 16:50:18.681351 0.00244,0.97192,0.02100
03/24/20 16:50:18.690659 0.00684,0.97681,0.02148
03/24/20 16:50:18.699972 0.00586,0.97754,0.02344
03/24/20 16:50:18.709042 0.00220,0.97754,0.02124
03/24/20 16:50:18.718355 0.00122,0.97314,0.02197
03/24/20 16:50:18.727661 0.00073,0.97461,0.02734
03/24/20 16:50:18.736975 0.00366,0.97510,0.02368
03/24/20 16:50:18.746283 0.00366,0.97388,0.02124
03/24/20 16:50:18.755587 0.00293,0.97754,0.01978
03/24/20 16:50:18.765390 0.00317,0.98047,0.02563
03/24/20 16:50:18.774456 0.00171,0.97168,0.02246
03/24/20 16:50:18.783764 0.00195,0.97388,0.02271
03/24/20 16:50:18.793053 0.00293,0.97705,0.02344
03/24/20 16:50:18.802361 0.00244,0.97656,0.02148
03/24/20 16:50:18.811670 0.00342,0.97949,0.02319
03/24/20 16:50:18.820974 0.00635,0.97656,0.02026
03/24/20 16:50:18.830263 0.00293,0.97437,0.02124
03/24/20 16:50:18.839310 0.00488,0.97729,0.02124
03/24/20 16:50:18.848610 0.00366,0.97437,0.02344
03/24/20 16:50:18.853939 0.00000,0.97314,0.02148
03/24/20 16:50:18.863249 0.00146,0.97290,0.02246
03/24/20 16:50:18.872320 -0.00098,0.97778,0.01978
03/24/20 16:50:18.881636 0.00342,0.97363,0.02197
03/24/20 16:50:18.890940 0.00439,0.97583,0.02490
03/24/20 16:50:18.900246 0.00073,0.97754,0.01709
03/24/20 16:50:18.909567 0.00244,0.97192,0.02124
03/24/20 16:50:18.918873 0.00220,0.97437,0.01978
03/24/20 16:50:18.928190 0.00391,0.97339,0.02588
03/24/20 16:50:18.937223 0.00000,0.97119,0.01587
03/24/20 16:50:18.946495 0.00757,0.98096,0.02539
03/24/20 16:50:18.951845 -0.00317,0.97876,0.01538
03/24/20 16:50:18.961157 -0.00513,0.97314,0.04297
03/24/20 16:50:18.970226 0.00342,0.98071,0.01147
03/24/20 16:50:18.979546 0.00513,0.97925,0.02563
03/24/20 16:50:18.988846 -0.00220,0.97363,0.02124
03/24/20 16:50:18.998150 0.00220,0.98145,0.01855
03/24/20 16:50:19.007454 0.00342,0.97314,0.02026
03/24/20 16:50:19.016773 0.00122,0.97510,0.02368
03/24/20 16:50:19.026087 0.00195,0.97266,0.02393
03/24/20 16:50:19.035149 0.00391,0.97632,0.02148
03/24/20 16:50:19.040443 0.00195,0.97485,0.02124
03/24/20 16:50:19.049738 0.00488,0.97217,0.02173
03/24/20 16:50:19.059038 0.00488,0.97778,0.02222
03/24/20 16:50:19.068110 0.00342,0.97974,0.02246
03/24/20 16:50:19.077396 0.00195,0.97754,0.02295
03/24/20 16:50:19.086714 0.00293,0.97437,0.02344
03/24/20 16:50:19.096018 -0.00073,0.97949,0.02344
03/24/20 16:50:19.105345 -0.00952,0.96167,0.00781
03/24/20 16:50:19.114664 0.01025,0.98340,0.01660
03/24/20 16:50:19.123964 -0.00757,0.97314,0.00879
03/24/20 16:50:19.133492 0.01392,0.99683,0.05078
03/24/20 16:50:19.142815 0.01050,0.97803,0.01904
03/24/20 16:50:19.152123 0.00781,0.97217,0.01636
03/24/20 16:50:19.161440 0.00122,0.97559,0.01465
03/24/20 16:50:19.170748 0.00317,0.96655,0.01563
03/24/20 16:50:19.180059 0.00586,0.97363,0.02051
03/24/20 16:50:19.189375 0.00073,0.97998,0.01904
03/24/20 16:50:19.198420 0.00439,0.97656,0.02271
03/24/20 16:50:19.207720 0.00171,0.98145,0.02393
03/24/20 16:50:19.217012 0.00146,0.97900,0.02441
03/24/20 16:50:19.222361 0.00146,0.97363,0.01709
03/24/20 16:50:19.231419 0.00269,0.97803,0.02344
03/24/20 16:50:19.240736 0.00171,0.97729,0.02441
03/24/20 16:50:19.250040 0.00366,0.97461,0.01978
03/24/20 16:50:19.259357 0.00244,0.97998,0.02246
03/24/20 16:50:19.268662 0.00073,0.97534,0.02051
03/24/20 16:50:19.277967 0.00146,0.97803,0.01953
03/24/20 16:50:19.287273 0.00415,0.97656,0.02295
03/24/20 16:50:19.296345 0.00317,0.97266,0.02026
03/24/20 16:50:19.305651 0.00073,0.97388,0.02246
03/24/20 16:50:19.311001 0.00269,0.97852,0.02173
03/24/20 16:50:19.320295 0.00122,0.97437,0.02222
03/24/20 16:50:19.329351 0.00391,0.98242,0.02100
03/24/20 16:50:19.338642 0.00391,0.97998,0.02368
03/24/20 16:50:19.347939 0.00366,0.97363,0.02246
03/24/20 16:50:19.357246 0.00171,0.97949,0.02441
03/24/20 16:50:19.366552 0.00537,0.97852,0.02148
03/24/20 16:50:19.375872 0.00171,0.97583,0.02026
03/24/20 16:50:19.385153 0.00342,0.97485,0.02148
03/24/20 16:50:19.394211 0.00439,0.97852,0.02197
03/24/20 16:50:19.403517 0.00342,0.97583,0.02271
03/24/20 16:50:19.408867 0.00073,0.97803,0.02393
03/24/20 16:50:19.418152 -0.00098,0.97461,0.02344
03/24/20 16:50:19.427473 0.00122,0.97852,0.02197
03/24/20 16:50:19.436537 0.00586,0.97437,0.01929
03/24/20 16:50:19.445845 0.00586,0.97705,0.02441
03/24/20 16:50:19.455156 0.00244,0.97363,0.02051
03/24/20 16:50:19.464466 0.00098,0.97681,0.02051
03/24/20 16:50:19.473780 0.00024,0.97485,0.02100
03/24/20 16:50:19.483103 0.00024,0.97754,0.02344
03/24/20 16:50:19.492167 0.00342,0.97607,0.02197
03/24/20 16:50:19.497517 0.00293,0.97388,0.02100
03/24/20 16:50:19.506819 0.00342,0.97485,0.02100
03/24/20 16:50:19.516130 0.00488,0.97729,0.02319
03/24/20 16:50:19.525421 0.00684,0.97681,0.02344
03/24/20 16:50:19.534470 -0.00049,0.97388,0.01855
03/24/20 16:50:19.543785 0.00391,0.97437,0.02344
03/24/20 16:50:19.553080 0.00269,0.97656,0.02051
03/24/20 16:50:19.562361 0.00439,0.97632,0.02026
03/24/20 16:50:19.571669 0.00146,0.97559,0.02222
03/24/20 16:50:19.580975 0.00293,0.96875,0.02295
03/24/20 16:50:19.590778 0.00195,0.97412,0.02344
03/24/20 16:50:19.599834 0.00220,0.97778,0.01929
03/24/20 16:50:19.609140 0.00586,0.97559,0.02197
03/24/20 16:50:19.618435 0.00391,0.97705,0.02222
03/24/20 16:50:19.627741 0.00171,0.97852,0.02417
03/24/20 16:50:19.637062 0.00122,0.97681,0.02100
03/24/20 16:50:19.646379 0.00269,0.97632,0.02173
03/24/20 16:50:19.655699 0.00488,0.97607,0.01978
03/24/20 16:50:19.664770 0.00586,0.97949,0.02075
03/24/20 16:50:19.674091 0.00391,0.97729,0.02393
03/24/20 16:50:19.679442 0.00122,0.97217,0.01978
03/24/20 16:50:19.688759 0.00342,0.97217,0.02173
03/24/20 16:50:19.697803 0.00195,0.97485,0.01904
03/24/20 16:50:19.707109 0.00391,0.98242,0.02051
03/24/20 16:50:19.716433 0.00391,0.98193,0.01978
03/24/20 16:50:19.725741 0.00073,0.97852,0.02539
03/24/20 16:50:19.735050 0.00537,0.97900,0.02197
03/24/20 16:50:19.744358 0.00439,0.97559,0.02588
03/24/20 16:50:19.753679 0.00439,0.97754,0.02051
03/24/20 16:50:19.762737 0.00366,0.97363,0.02100
03/24/20 16:50:19.772045 0.00220,0.97534,0.02051
03/24/20 16:50:19.777384 0.00488,0.97803,0.02319
03/24/20 16:50:19.786692 0.00098,0.97119,0.02051
03/24/20 16:50:19.795761 0.00244,0.97583,0.02124
03/24/20 16:50:19.805082 0.00195,0.97949,0.02441
03/24/20 16:50:19.814404 0.00439,0.97559,0.02393
03/24/20 16:50:19.823700 0.00000,0.98389,0.02148
03/24/20 16:50:19.832993 0.00684,0.97461,0.02197
03/24/20 16:50:19.842314 0.00293,0.97559,0.02295
03/24/20 16:50:19.851624 0.00171,0.97656,0.02490
03/24/20 16:50:19.860682 0.00537,0.97705,0.02246
03/24/20 16:50:19.866032 0.00342,0.97510,0.02100
03/24/20 16:50:19.875343 0.00220,0.97803,0.02246
03/24/20 16:50:19.884668 0.00098,0.97949,0.02026
03/24/20 16:50:19.893740 0.00439,0.97974,0.02295
03/24/20 16:50:19.903027 0.00000,0.97852,0.02295
03/24/20 16:50:19.912333 -0.00098,0.97900,0.02173
03/24/20 16:50:19.921629 0.00122,0.97388,0.02100
03/24/20 16:50:19.930927 0.00342,0.97607,0.02026
03/24/20 16:50:19.940256 -0.00049,0.97803,0.02344
03/24/20 16:50:19.949572 0.00342,0.97559,0.02051
03/24/20 16:50:19.959122 0.00513,0.97388,0.02441
03/24/20 16:50:19.968445 0.00073,0.97656,0.02295
03/24/20 16:50:19.977724 0.00073,0.97681,0.02246
03/24/20 16:50:19.987032 0.00391,0.97900,0.02124
03/24/20 16:50:19.996351 0.00220,0.97632,0.01929
03/24/20 16:50:20.005648 0.00415,0.97729,0.01978
03/24/20 16:50:20.014957 0.00439,0.97363,0.02295
03/24/20 16:50:20.024033 0.00391,0.97144,0.02295
03/24/20 16:50:20.033350 0.00098,0.97949,0.02148
03/24/20 16:50:20.042658 0.00269,0.97705,0.02026
03/24/20 16:50:20.048006 0.00073,0.97192,0.01929
03/24/20 16:50:20.057077 0.00171,0.97925,0.02075
03/24/20 16:50:20.066374 0.00122,0.97290,0.02002
03/24/20 16:50:20.075680 0.00537,0.97314,0.02124
03/24/20 16:50:20.084999 0.00269,0.97754,0.02441
03/24/20 16:50:20.094311 0.00391,0.97510,0.02295
03/24/20 16:50:20.103619 0.00220,0.97754,0.02148
03/24/20 16:50:20.112928 0.00269,0.97778,0.02100
03/24/20 16:50:20.121967 0.00000,0.97998,0.02124
03/24/20 16:50:20.131279 0.00000,0.97754,0.02441
03/24/20 16:50:20.136627 0.00317,0.97656,0.02246
03/24/20 16:50:20.145948 0.00439,0.97363,0.02271
03/24/20 16:50:20.154982 0.00439,0.97412,0.02075
03/24/20 16:50:20.164288 0.00244,0.97412,0.02319
03/24/20 16:50:20.173594 0.00073,0.97803,0.02124
03/24/20 16:50:20.182915 0.00195,0.97607,0.02173
03/24/20 16:50:20.192234 0.00391,0.97900,0.01831
03/24/20 16:50:20.201513 0.00684,0.97754,0.02417
03/24/20 16:50:20.210831 0.00610,0.97607,0.02441
03/24/20 16:50:20.219875 0.00317,0.96899,0.02295
03/24/20 16:50:20.229195 0.00708,0.96851,0.02271
03/24/20 16:50:20.234518 -0.00098,0.97754,0.02344
03/24/20 16:50:20.243814 0.00439,0.97607,0.02319
03/24/20 16:50:20.252882 0.00293,0.97485,0.02393
03/24/20 16:50:20.262198 0.00293,0.97485,0.02368
03/24/20 16:50:20.271521 0.00195,0.97705,0.02490
03/24/20 16:50:20.280829 0.00146,0.97681,0.02319
03/24/20 16:50:20.290150 0.00049,0.97705,0.02124
03/24/20 16:50:20.299467 0.00293,0.97534,0.02075
03/24/20 16:50:20.308788 0.00342,0.97803,0.02197
03/24/20 16:50:20.317856 0.00415,0.97559,0.02100
03/24/20 16:50:20.323208 0.00269,0.97681,0.02075
03/24/20 16:50:20.332504 0.00171,0.97290,0.02441
03/24/20 16:50:20.341822 0.00806,0.98535,0.03052
03/24/20 16:50:20.351137 0.00098,0.97192,0.00635
03/24/20 16:50:20.360189 0.00000,0.98315,0.02612
03/24/20 16:50:20.369490 -0.00098,0.97729,0.01563
03/24/20 16:50:20.378782 0.00122,0.97339,0.02441
03/24/20 16:50:20.388075 0.00220,0.97412,0.02563
03/24/20 16:50:20.397396 0.00317,0.98096,0.02100
03/24/20 16:50:20.406704 0.00342,0.97485,0.02173
03/24/20 16:50:20.416494 0.00415,0.97461,0.02539
03/24/20 16:50:20.425554 0.00464,0.98193,0.02344
03/24/20 16:50:20.434847 0.00439,0.97461,0.02100
03/24/20 16:50:20.444166 0.00317,0.97754,0.01660
03/24/20 16:50:20.453459 0.00928,0.98389,0.02124
03/24/20 16:50:20.462748 0.00000,0.96655,0.01416
03/24/20 16:50:20.472044 0.00171,0.97363,0.01685
03/24/20 16:50:20.481361 0.00171,0.97559,0.02295
03/24/20 16:50:20.490431 0.00293,0.97168,0.02222
03/24/20 16:50:20.499750 0.00146,0.97974,0.02319
03/24/20 16:50:20.505100 0.00098,0.97144,0.01709
03/24/20 16:50:20.514416 0.00586,0.98022,0.02246
03/24/20 16:50:20.523472 0.00122,0.99219,0.03516
03/24/20 16:50:20.532789 -0.00024,0.98291,0.02954
03/24/20 16:50:20.542111 0.00220,0.97485,0.02368
03/24/20 16:50:20.551411 0.00000,0.97656,0.02124
03/24/20 16:50:20.560705 0.00269,0.97510,0.02295
03/24/20 16:50:20.570000 0.00122,0.97534,0.02051
03/24/20 16:50:20.579304 0.00195,0.97656,0.02051
03/24/20 16:50:20.588375 0.00562,0.97241,0.02026
03/24/20 16:50:20.597691 0.00635,0.97632,0.02124
03/24/20 16:50:20.603041 0.00195,0.97461,0.02441
03/24/20 16:50:20.612343 0.00317,0.97607,0.02197
03/24/20 16:50:20.621393 -0.00220,0.97485,0.02124
03/24/20 16:50:20.630713 0.00220,0.98047,0.02124
03/24/20 16:50:20.640024 0.00391,0.97510,0.02051
03/24/20 16:50:20.649334 0.00098,0.97388,0.02197
03/24/20 16:50:20.658655 0.00415,0.97363,0.02222
03/24/20 16:50:20.667948 0.00220,0.97754,0.02051
03/24/20 16:50:20.677242 0.00586,0.97754,0.02075
03/24/20 16:50:20.686300 0.00098,0.97314,0.02637
03/24/20 16:50:20.691633 0.00073,0.97998,0.02197
03/24/20 16:50:20.700928 0.00415,0.97852,0.02197
03/24/20 16:50:20.710232 0.00049,0.97656,0.02539
03/24/20 16:50:20.719250 0.00537,0.97754,0.02148
03/24/20 16:50:20.728533 -0.00024,0.97754,0.01880
03/24/20 16:50:20.737827 0.00244,0.97656,0.02246
03/24/20 16:50:20.747143 0.00049,0.98071,0.02173
03/24/20 16:50:20.756445 0.00220,0.97607,0.02075
03/24/20 16:50:20.765757 0.00317,0.97510,0.02197
03/24/20 16:50:20.775072 0.00073,0.97437,0.02148
03/24/20 16:50:20.784622 0.00293,0.97681,0.02295
03/24/20 16:50:20.793945 0.00122,0.97803,0.02075
03/24/20 16:50:20.803240 0.00244,0.98096,0.02441
03/24/20 16:50:20.812557 0.00293,0.97583,0.02222
03/24/20 16:50:20.821877 0.00073,0.97656,0.02173
03/24/20 16:50:20.831204 0.00391,0.97510,0.02295
03/24/20 16:50:20.840515 0.00073,0.97266,0.02173
03/24/20 16:50:20.849579 0.00293,0.97852,0.02246
03/24/20 16:50:20.858893 0.00000,0.97754,0.02148
03/24/20 16:50:20.868219 0.00146,0.97437,0.02295
03/24/20 16:50:20.873556 -0.00024,0.97607,0.02051
03/24/20 16:50:20.882629 0.00244,0.97461,0.01978
03/24/20 16:50:20.891962 0.00391,0.97485,0.02124
03/24/20 16:50:20.901266 0.00293,0.97461,0.02344
03/24/20 16:50:20.910589 0.00049,0.97607,0.02441
03/24/20 16:50:20.919920 0.00098,0.98145,0.02124
03/24/20 16:50:20.929247 0.00220,0.97681,0.02295
03/24/20 16:50:20.938561 0.00024,0.97559,0.02344
03/24/20 16:50:20.947636 0.00073,0.97437,0.02173
03/24/20 16:50:20.956949 0.00391,0.97412,0.02539
03/24/20 16:50:20.966229 0.00171,0.97852,0.01978
03/24/20 16:50:20.971573 0.00122,0.97583,0.02295
03/24/20 16:50:20.980635 0.00073,0.97559,0.02197
03/24/20 16:50:20.989960 0.00171,0.98047,0.02222
03/24/20 16:50:20.999271 -0.00464,0.98804,0.01270
03/24/20 16:50:21.008562 0.00000,0.98242,0.01929
03/24/20 16:50:21.017872 0.00732,0.97412,0.02295
03/24/20 16:50:21.027159 0.00122,0.98047,0.02197
03/24/20 16:50:21.036482 0.00171,0.98340,0.02197
03/24/20 16:50:21.045538 0.00122,0.97583,0.01929
03/24/20 16:50:21.054796 0.00171,0.97363,0.02148
03/24/20 16:50:21.060135 0.00244,0.97656,0.02124
03/24/20 16:50:21.069433 0.00366,0.97656,0.02246
03/24/20 16:50:21.078482 0.00073,0.97754,0.02197
03/24/20 16:50:21.087782 0.00220,0.97583,0.02490
03/24/20 16:50:21.097090 0.00684,0.98047,0.02319
03/24/20 16:50:21.106403 0.00635,0.97461,0.02515
03/24/20 16:50:21.115730 -0.00146,0.97827,0.02344
03/24/20 16:50:21.125044 0.00049,0.97437,0.02246
03/24/20 16:50:21.134327 0.00220,0.97412,0.02319
03/24/20 16:50:21.143398 0.00073,0.97534,0.02441
03/24/20 16:50:21.148699 0.00537,0.97437,0.02539
03/24/20 16:50:21.157988 0.00098,0.97754,0.02051
03/24/20 16:50:21.167288 0.00391,0.97241,0.02490
03/24/20 16:50:21.176334 0.00342,0.97412,0.02197
03/24/20 16:50:21.185640 0.00244,0.97900,0.02173
03/24/20 16:50:21.194958 0.00146,0.97632,0.02197
03/24/20 16:50:21.204273 0.00122,0.97510,0.02075
03/24/20 16:50:21.213579 0.00464,0.97827,0.02075
03/24/20 16:50:21.222828 0.00000,0.97607,0.02100
03/24/20 16:50:21.232132 0.00586,0.97339,0.02295
03/24/20 16:50:21.241917 0.00049,0.97949,0.02026
03/24/20 16:50:21.250959 0.00391,0.97998,0.01782
03/24/20 16:50:21.260277 0.00220,0.97217,0.02246
03/24/20 16:50:21.269590 0.00488,0.97925,0.02148
03/24/20 16:50:21.278894 0.00439,0.97656,0.02295
03/24/20 16:50:21.288216 0.00269,0.97485,0.02148
03/24/20 16:50:21.297522 0.00244,0.98096,0.02344
03/24/20 16:50:21.306578 0.00269,0.97705,0.02637
03/24/20 16:50:21.315870 0.00464,0.97363,0.02222
03/24/20 16:50:21.325188 0.00024,0.97632,0.02271
03/24/20 16:50:21.330523 0.00220,0.97388,0.02246
03/24/20 16:50:21.339836 0.00195,0.97803,0.02197
03/24/20 16:50:21.348888 0.00073,0.97949,0.02246
03/24/20 16:50:21.358191 0.00537,0.97852,0.01929
03/24/20 16:50:21.367491 0.00195,0.97412,0.02295
03/24/20 16:50:21.376797 0.00293,0.97900,0.02246
03/24/20 16:50:21.386120 0.00342,0.97339,0.02344
03/24/20 16:50:21.395426 0.00293,0.97607,0.02368
03/24/20 16:50:21.404739 0.00391,0.97681,0.02026
03/24/20 16:50:21.413795 0.00220,0.97241,0.02124
03/24/20 16:50:21.423084 0.00195,0.97852,0.02197
03/24/20 16:50:21.428448 -0.00024,0.97803,0.02148
03/24/20 16:50:21.437740 0.00171,0.97607,0.02246
03/24/20 16:50:21.446804 -0.00073,0.97559,0.02124
03/24/20 16:50:21.456110 0.00464,0.97803,0.01953
03/24/20 16:50:21.465389 0.00171,0.97583,0.02124
03/24/20 16:50:21.474701 0.00195,0.97998,0.02393
03/24/20 16:50:21.484007 0.00293,0.97900,0.02393
03/24/20 16:50:21.493317 0.00439,0.97803,0.02344
03/24/20 16:50:21.502609 0.00293,0.97705,0.02148
03/24/20 16:50:21.511669 0.00171,0.97681,0.02271
03/24/20 16:50:21.517019 0.00488,0.97803,0.01855
03/24/20 16:50:21.526331 0.00049,0.97827,0.02246
03/24/20 16:50:21.535650 0.00220,0.97803,0.02246
03/24/20 16:50:21.544699 0.00293,0.97266,0.02295
03/24/20 16:50:21.554003 0.00171,0.97681,0.02148
03/24/20 16:50:21.563301 0.00073,0.97144,0.02051
03/24/20 16:50:21.572626 0.00488,0.97998,0.01978
03/24/20 16:50:21.581938 0.00122,0.97485,0.01929
03/24/20 16:50:21.591265 0.00146,0.97876,0.02100
03/24/20 16:50:21.600586 0.00244,0.97388,0.02197
03/24/20 16:50:21.610113 0.00171,0.97559,0.02344
03/24/20 16:50:21.619429 -0.00024,0.97656,0.02124
03/24/20 16:50:21.628738 0.00513,0.97583,0.02441
03/24/20 16:50:21.638043 0.00220,0.97412,0.02393
03/24/20 16:50:21.647341 0.00146,0.97778,0.02490
03/24/20 16:50:21.656660 0.00439,0.97510,0.02222
03/24/20 16:50:21.666018 0.00171,0.97290,0.02173
03/24/20 16:50:21.675091 0.00293,0.97876,0.02295
03/24/20 16:50:21.684414 0.00317,0.97998,0.02124
03/24/20 16:50:21.693705 0.00146,0.97852,0.02393
03/24/20 16:50:21.699047 -0.00024,0.97534,0.02075
03/24/20 16:50:21.708092 0.00171,0.97949,0.01978
03/24/20 16:50:21.717415 0.00244,0.98145,0.02441
03/24/20 16:50:21.726732 0.00195,0.98096,0.02026
03/24/20 16:50:21.736027 0.00269,0.97632,0.01855
03/24/20 16:50:21.745331 0.00244,0.97412,0.02246
03/24/20 16:50:21.754648 0.00122,0.97412,0.02222
03/24/20 16:50:21.763966 0.00366,0.97363,0.02344
03/24/20 16:50:21.773010 0.00342,0.97705,0.02197
03/24/20 16:50:21.782299 0.00439,0.97754,0.02222
03/24/20 16:50:21.791586 0.00000,0.97534,0.02271
03/24/20 16:50:21.796932 0.00146,0.97168,0.02295
03/24/20 16:50:21.806006 0.00488,0.97852,0.02319
03/24/20 16:50:21.815315 0.00488,0.97852,0.02222
03/24/20 16:50:21.824635 0.00220,0.97559,0.02051
03/24/20 16:50:21.833929 0.00269,0.97485,0.02539
03/24/20 16:50:21.843248 0.00708,0.97559,0.02148
03/24/20 16:50:21.852568 0.00195,0.97754,0.02222
03/24/20 16:50:21.861860 0.00073,0.97705,0.02246
03/24/20 16:50:21.870890 0.00415,0.97095,0.02393
03/24/20 16:50:21.880211 0.00439,0.97607,0.02441
03/24/20 16:50:21.885548 0.00244,0.97510,0.02173
