# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ)"
03/26/20 14:24:22.966637 -0.03345,0.92798,0.38257
03/26/20 14:24:22.975956 0.26538,0.38745,0.12915
03/26/20 14:24:22.985254 0.02075,0.41699,0.38647
03/26/20 14:24:22.994568 -0.39551,0.65942,0.49805
03/26/20 14:24:23.003876 -0.51709,0.90283,0.56323
03/26/20 14:24:23.012941 -0.37427,0.95825,0.40771
03/26/20 14:24:23.022255 -0.09424,1.03540,0.24756
03/26/20 14:24:23.031569 0.06201,1.26636,0.18018
03/26/20 14:24:23.036903 0.05518,1.39966,0.17041
03/26/20 14:24:23.045967 0.02856,1.31592,0.19092
03/26/20 14:24:23.055279 0.05762,1.05640,0.26831
03/26/20 14:24:23.064592 0.01392,0.94629,0.29517
03/26/20 14:24:23.073910 0.01270,0.87817,0.29956
03/26/20 14:24:23.083227 0.03516,0.76270,0.29590
03/26/20 14:24:23.092533 0.05811,0.70044,0.27051
03/26/20 14:24:23.101854 0.10205,0.74292,0.22510
03/26/20 14:24:23.110916 0.00854,0.73364,0.22754
03/26/20 14:24:23.120241 0.06030,0.74414,0.19727
03/26/20 14:24:23.129553 -0.06860,0.62354,0.23022
03/26/20 14:24:23.134895 -0.14575,0.57764,0.28491
03/26/20 14:24:23.143948 -0.21606,0.59668,0.32861
03/26/20 14:24:23.153254 -0.20288,0.69263,0.27295
03/26/20 14:24:23.162567 -0.10620,0.92944,0.14917
03/26/20 14:24:23.171900 -0.02124,1.20972,0.03687
03/26/20 14:24:23.181223 0.02979,1.30249,-0.02637
03/26/20 14:24:23.190527 0.04883,1.26318,0.03320
03/26/20 14:24:23.199842 0.09399,1.09668,0.23730
03/26/20 14:24:23.208908 0.23730,0.97607,0.43677
03/26/20 14:24:23.218227 0.39575,0.87598,0.64380
03/26/20 14:24:23.223579 0.40552,0.88721,0.71899
03/26/20 14:24:23.232901 0.43359,0.97314,0.75830
03/26/20 14:24:23.241976 0.39209,1.18774,0.67993
03/26/20 14:24:23.251295 0.40796,1.13965,0.61011
03/26/20 14:24:23.260622 0.32227,1.22803,0.57324
03/26/20 14:24:23.269953 0.30493,1.35962,0.54126
03/26/20 14:24:23.279297 0.53662,1.45801,0.46948
03/26/20 14:24:23.288635 0.48730,1.45239,0.46680
03/26/20 14:24:23.297962 0.35938,1.11548,0.63818
03/26/20 14:24:23.307032 0.58740,1.02612,0.65625
03/26/20 14:24:23.312384 0.60522,1.04199,0.62231
03/26/20 14:24:23.321705 0.22681,0.69116,0.78613
03/26/20 14:24:23.331038 0.39990,0.87500,0.49023
03/26/20 14:24:23.340368 0.39160,0.91016,0.35205
03/26/20 14:24:23.349457 0.39648,0.98096,0.28760
03/26/20 14:24:23.358782 0.38354,1.00659,0.34521
03/26/20 14:24:23.368101 0.44360,0.83203,0.45605
03/26/20 14:24:23.377430 0.46240,0.86060,0.50195
03/26/20 14:24:23.386751 0.47656,0.98193,0.46338
03/26/20 14:24:23.396071 0.32983,1.05713,0.45532
03/26/20 14:24:23.405874 0.29688,0.89014,0.59937
03/26/20 14:24:23.414961 0.29590,0.84326,0.69336
03/26/20 14:24:23.424288 0.13159,0.86523,0.55396
03/26/20 14:24:23.433601 0.01660,0.84204,0.34863
03/26/20 14:24:23.442930 0.04150,0.58008,0.36401
03/26/20 14:24:23.452255 -0.08325,0.47095,0.36450
03/26/20 14:24:23.461588 -0.02490,0.61987,0.25732
03/26/20 14:24:23.470902 0.01538,0.81421,0.16406
03/26/20 14:24:23.479994 -0.14746,0.81152,0.16333
03/26/20 14:24:23.489327 -0.29028,0.78369,0.21021
03/26/20 14:24:23.494679 -0.34131,0.83838,0.22266
03/26/20 14:24:23.504004 -0.39551,0.91528,0.21289
03/26/20 14:24:23.513081 -0.40771,0.91699,0.18042
03/26/20 14:24:23.522396 -0.34082,0.77759,0.17456
03/26/20 14:24:23.531714 -0.21289,0.70093,0.35767
03/26/20 14:24:23.541033 -0.32642,0.59937,0.30029
03/26/20 14:24:23.550350 -0.20410,0.62109,0.29956
03/26/20 14:24:23.559666 -0.16211,0.72095,0.42163
03/26/20 14:24:23.568979 -0.20386,0.53955,0.34326
03/26/20 14:24:23.578060 -0.13086,0.46997,0.54224
03/26/20 14:24:23.583416 -0.11597,0.46875,0.58887
03/26/20 14:24:23.592756 -0.28833,0.41992,0.50854
03/26/20 14:24:23.602100 -0.24048,0.24658,0.49561
03/26/20 14:24:23.611198 -0.27612,0.40601,0.58643
03/26/20 14:24:23.620544 -0.54956,0.66821,0.37793
03/26/20 14:24:23.629873 -0.59106,0.98633,0.12500
03/26/20 14:24:23.639202 -0.71729,1.35669,0.03931
03/26/20 14:24:23.648541 -0.07837,0.97778,0.09717
03/26/20 14:24:23.657883 -0.15479,0.71899,0.42871
03/26/20 14:24:23.667217 -0.17920,0.50415,0.31445
03/26/20 14:24:23.676773 -0.26343,0.53442,0.29199
03/26/20 14:24:23.686104 -0.43555,0.61426,0.32153
03/26/20 14:24:23.695427 -0.40991,0.61865,0.29785
03/26/20 14:24:23.704763 0.09058,-0.54590,0.82031
03/26/20 14:24:23.714109 -0.98950,1.16748,0.06787
03/26/20 14:24:23.723438 -0.62402,1.65234,-0.56177
03/26/20 14:24:23.732779 -0.69019,1.04761,-0.15991
03/26/20 14:24:23.741880 -0.72412,0.32544,0.07959
03/26/20 14:24:23.751228 -0.59375,0.69067,-0.06250
03/26/20 14:24:23.760565 -0.41821,0.77124,-0.08740
03/26/20 14:24:23.765928 -0.33398,0.81763,0.04980
03/26/20 14:24:23.775269 -0.12085,0.94141,0.25098
03/26/20 14:24:23.784340 -0.18652,0.92139,0.18896
03/26/20 14:24:23.793673 -0.43213,0.88452,-0.05811
03/26/20 14:24:23.803015 -0.57568,0.90088,-0.05835
03/26/20 14:24:23.812357 -0.52295,0.98755,0.10010
03/26/20 14:24:23.821693 -0.46533,1.22290,0.11523
03/26/20 14:24:23.831024 -0.43530,1.33887,0.04663
03/26/20 14:24:23.840359 -0.35327,1.29712,-0.05176
03/26/20 14:24:23.849445 -0.23218,1.02686,0.05859
03/26/20 14:24:23.854799 -0.14160,0.90527,0.15210
03/26/20 14:24:23.864109 -0.11987,0.89307,0.15723
03/26/20 14:24:23.873436 -0.25146,1.04102,-0.09570
03/26/20 14:24:23.882519 -0.25732,1.12109,-0.15991
03/26/20 14:24:23.891850 -0.18896,1.01001,-0.08740
03/26/20 14:24:23.901186 -0.21313,1.05835,-0.05713
03/26/20 14:24:23.910515 -0.21387,1.22168,-0.15869
03/26/20 14:24:23.919838 -0.23462,1.25830,-0.26221
03/26/20 14:24:23.929157 -0.26318,1.24927,-0.27368
03/26/20 14:24:23.938478 -0.21240,1.17334,-0.15625
03/26/20 14:24:23.948038 -0.19971,1.11548,-0.09888
03/26/20 14:24:23.957359 -0.21460,1.12915,-0.20239
03/26/20 14:24:23.966682 -0.26050,1.10498,-0.23242
03/26/20 14:24:23.976011 -0.23584,1.02393,-0.18408
03/26/20 14:24:23.985336 -0.24023,0.95703,-0.16455
03/26/20 14:24:23.994650 -0.22754,0.93555,-0.14038
03/26/20 14:24:24.003967 -0.20508,0.99805,-0.17261
03/26/20 14:24:24.013035 -0.21899,1.01685,-0.18945
03/26/20 14:24:24.022348 -0.22363,1.03394,-0.18188
03/26/20 14:24:24.031656 -0.24097,1.05420,-0.18750
03/26/20 14:24:24.037001 -0.24536,1.08105,-0.22266
03/26/20 14:24:24.046053 -0.31128,1.03882,-0.20288
03/26/20 14:24:24.055355 -0.28711,0.89917,-0.09131
03/26/20 14:24:24.064657 -0.27783,0.82080,0.00562
03/26/20 14:24:24.073956 -0.28003,0.97998,-0.07788
03/26/20 14:24:24.083258 -0.31665,1.04053,-0.12842
03/26/20 14:24:24.092569 -0.34473,1.00854,-0.11499
03/26/20 14:24:24.101871 -0.35449,1.00244,-0.09985
03/26/20 14:24:24.110928 -0.35962,1.03760,-0.10938
03/26/20 14:24:24.120228 -0.36230,1.06543,-0.11230
03/26/20 14:24:24.125572 -0.37427,1.06934,-0.12402
03/26/20 14:24:24.134878 -0.39307,1.06958,-0.16211
03/26/20 14:24:24.144188 -0.43677,1.06445,-0.19946
03/26/20 14:24:24.153252 -0.39917,0.97241,-0.14746
03/26/20 14:24:24.162563 -0.38721,0.95996,-0.12085
03/26/20 14:24:24.171873 -0.41284,0.99219,-0.18091
03/26/20 14:24:24.181183 -0.41211,0.98145,-0.17456
03/26/20 14:24:24.190491 -0.40234,0.95361,-0.15552
03/26/20 14:24:24.199804 -0.41528,0.92529,-0.15698
03/26/20 14:24:24.208870 -0.40332,0.92334,-0.13940
03/26/20 14:24:24.214216 -0.39673,0.92285,-0.13452
03/26/20 14:24:24.223520 -0.36328,0.91211,-0.10010
03/26/20 14:24:24.232828 -0.40161,0.89893,-0.14380
03/26/20 14:24:24.242144 -0.36768,0.93872,-0.15698
03/26/20 14:24:24.251215 -0.40454,0.92432,-0.16748
03/26/20 14:24:24.260527 -0.37524,0.89233,-0.13940
03/26/20 14:24:24.269842 -0.34302,0.85449,-0.09937
03/26/20 14:24:24.279160 -0.34058,0.86816,-0.08105
03/26/20 14:24:24.288479 -0.30762,0.86060,-0.02954
03/26/20 14:24:24.297796 -0.36304,0.84814,-0.06934
03/26/20 14:24:24.307596 -0.33984,0.91699,-0.06055
03/26/20 14:24:24.316671 -0.32593,0.89331,-0.02319
03/26/20 14:24:24.326002 -0.30664,0.87842,-0.00635
03/26/20 14:24:24.335333 -0.33228,0.88379,-0.01611
03/26/20 14:24:24.344650 -0.30591,0.85059,0.02539
03/26/20 14:24:24.353970 -0.29883,0.81421,0.05664
03/26/20 14:24:24.363289 -0.29663,0.83301,0.04175
03/26/20 14:24:24.372606 -0.32031,0.91797,-0.00684
03/26/20 14:24:24.381683 -0.33691,0.96240,-0.02490
03/26/20 14:24:24.391007 -0.33496,0.93896,0.00659
03/26/20 14:24:24.396349 -0.33057,0.92383,0.01709
03/26/20 14:24:24.405664 -0.34570,0.94434,0.00977
03/26/20 14:24:24.414745 -0.36084,0.93457,-0.01758
03/26/20 14:24:24.424072 -0.38306,0.93188,-0.03125
03/26/20 14:24:24.433399 -0.41040,0.92432,-0.03882
03/26/20 14:24:24.442728 -0.41333,0.92944,-0.02881
03/26/20 14:24:24.452053 -0.40332,0.97314,-0.02100
03/26/20 14:24:24.461382 -0.40479,0.97217,-0.01733
03/26/20 14:24:24.470703 -0.41016,0.95117,-0.02222
03/26/20 14:24:24.480257 -0.40015,0.93042,-0.01611
03/26/20 14:24:24.489580 -0.37378,0.96606,-0.03076
03/26/20 14:24:24.498901 -0.38721,0.97729,-0.02832
03/26/20 14:24:24.508223 -0.37549,0.92432,0.01416
03/26/20 14:24:24.517548 -0.38965,0.87500,0.03320
03/26/20 14:24:24.526859 -0.40576,0.87817,0.02881
03/26/20 14:24:24.536186 -0.41357,0.90381,-0.00830
03/26/20 14:24:24.545263 -0.42188,0.90967,-0.01416
03/26/20 14:24:24.554586 -0.40210,0.86987,0.02100
03/26/20 14:24:24.563915 -0.39941,0.87231,0.02783
03/26/20 14:24:24.569271 -0.41675,0.89209,0.01465
03/26/20 14:24:24.578589 -0.44067,0.92383,-0.00073
03/26/20 14:24:24.587662 -0.43921,0.90918,0.01831
03/26/20 14:24:24.596989 -0.42993,0.88379,0.02637
03/26/20 14:24:24.606314 -0.46411,0.84155,0.02734
03/26/20 14:24:24.615635 -0.44141,0.81543,0.02979
03/26/20 14:24:24.624950 -0.44556,0.83813,0.01318
03/26/20 14:24:24.634275 -0.44141,0.82813,0.02271
03/26/20 14:24:24.643354 -0.42920,0.81665,0.05664
03/26/20 14:24:24.652679 -0.42822,0.81396,0.08032
03/26/20 14:24:24.658032 -0.43359,0.82886,0.08032
03/26/20 14:24:24.667362 -0.44873,0.85864,0.07251
03/26/20 14:24:24.676691 -0.46826,0.83301,0.07373
03/26/20 14:24:24.685770 -0.46582,0.82617,0.08789
03/26/20 14:24:24.695095 -0.46216,0.86353,0.09521
03/26/20 14:24:24.704418 -0.46411,0.92773,0.10645
03/26/20 14:24:24.713732 -0.42773,1.00708,0.08447
03/26/20 14:24:24.723034 -0.42871,1.18213,0.09277
03/26/20 14:24:24.732338 -0.44165,1.18848,0.12207
03/26/20 14:24:24.741646 -0.46338,1.11353,0.13794
03/26/20 14:24:24.751190 -0.49438,1.04956,0.13281
03/26/20 14:24:24.760515 -0.49927,0.95557,0.16797
03/26/20 14:24:24.769823 -0.42651,0.94336,0.20093
03/26/20 14:24:24.779137 -0.44189,0.96021,0.18311
03/26/20 14:24:24.788456 -0.41089,0.90063,0.22803
03/26/20 14:24:24.797770 -0.34692,0.94751,0.25391
03/26/20 14:24:24.807074 -0.30322,0.92847,0.35986
03/26/20 14:24:24.816135 -0.31543,1.02344,0.32471
03/26/20 14:24:24.825447 -0.35693,1.02734,0.27612
03/26/20 14:24:24.834757 -0.35840,0.89941,0.34644
03/26/20 14:24:24.844069 -0.31616,0.91577,0.40576
03/26/20 14:24:24.853863 -0.30493,0.99731,0.38428
03/26/20 14:24:24.863180 -0.32324,0.91626,0.40308
03/26/20 14:24:24.872499 -0.28296,0.83740,0.48877
03/26/20 14:24:24.881558 -0.23096,0.71387,0.58936
03/26/20 14:24:24.890881 -0.18750,0.73096,0.63428
03/26/20 14:24:24.900204 -0.19824,0.76660,0.58447
03/26/20 14:24:24.909529 -0.19971,0.80322,0.54541
03/26/20 14:24:24.918850 -0.22314,0.70361,0.58960
03/26/20 14:24:24.928179 -0.22607,0.62354,0.64917
03/26/20 14:24:24.937510 -0.22412,0.55054,0.68262
03/26/20 14:24:24.947079 -0.20264,0.52295,0.70410
03/26/20 14:24:24.956404 -0.19971,0.53369,0.69458
03/26/20 14:24:24.965729 -0.18384,0.53711,0.70898
03/26/20 14:24:24.975048 -0.21973,0.49585,0.69946
03/26/20 14:24:24.984373 -0.19995,0.42114,0.76636
03/26/20 14:24:24.993696 -0.17236,0.42285,0.79663
03/26/20 14:24:25.003031 -0.17114,0.45166,0.77148
03/26/20 14:24:25.012114 -0.16479,0.47070,0.77417
03/26/20 14:24:25.021446 -0.18506,0.43018,0.78174
03/26/20 14:24:25.030771 -0.19824,0.31714,0.80273
03/26/20 14:24:25.036127 -0.21191,0.33960,0.78833
03/26/20 14:24:25.045223 -0.26563,0.30420,0.74829
03/26/20 14:24:25.054579 -0.27466,0.27588,0.72852
03/26/20 14:24:25.063931 -0.26514,0.28101,0.73926
03/26/20 14:24:25.073282 -0.27515,0.26416,0.72046
03/26/20 14:24:25.082636 -0.26172,0.24805,0.71167
03/26/20 14:24:25.091991 -0.27393,0.24463,0.71826
03/26/20 14:24:25.101337 -0.26416,0.23950,0.70898
03/26/20 14:24:25.110437 -0.25537,0.24854,0.70264
03/26/20 14:24:25.119785 -0.25049,0.24854,0.70117
03/26/20 14:24:25.125149 -0.23511,0.21558,0.72095
03/26/20 14:24:25.134481 -0.23511,0.21387,0.71680
03/26/20 14:24:25.143826 -0.23242,0.23486,0.69800
03/26/20 14:24:25.152916 -0.19702,0.22900,0.69727
03/26/20 14:24:25.162252 -0.18604,0.28369,0.70947
03/26/20 14:24:25.171574 -0.19507,0.27832,0.71094
03/26/20 14:24:25.180902 -0.21484,0.27002,0.71143
03/26/20 14:24:25.190235 -0.24048,0.30420,0.68506
03/26/20 14:24:25.199570 -0.28369,0.32104,0.64502
03/26/20 14:24:25.208899 -0.31909,0.30933,0.63086
03/26/20 14:24:25.218468 -0.32666,0.25903,0.60986
03/26/20 14:24:25.227812 -0.29639,0.22559,0.61401
03/26/20 14:24:25.237145 -0.24805,0.28467,0.60229
03/26/20 14:24:25.246470 -0.23926,0.40137,0.51514
03/26/20 14:24:25.255808 -0.24487,0.43457,0.44189
03/26/20 14:24:25.265144 -0.26611,0.43604,0.43140
03/26/20 14:24:25.274485 -0.29126,0.40479,0.41895
03/26/20 14:24:25.283566 -0.32495,0.39233,0.40063
03/26/20 14:24:25.292892 -0.32764,0.34448,0.42383
03/26/20 14:24:25.302225 -0.29590,0.51611,0.33862
03/26/20 14:24:25.307583 -0.29736,0.64966,0.27637
03/26/20 14:24:25.316652 -0.25830,0.76294,0.25757
03/26/20 14:24:25.325991 -0.20923,0.81470,0.26465
03/26/20 14:24:25.335327 -0.17017,0.91797,0.26318
03/26/20 14:24:25.344660 -0.11841,0.94873,0.31226
03/26/20 14:24:25.353989 -0.06494,1.11914,0.26538
03/26/20 14:24:25.363319 -0.12012,1.13477,0.22510
03/26/20 14:24:25.372641 -0.09863,1.06543,0.25586
03/26/20 14:24:25.381710 -0.11182,1.12183,0.21826
03/26/20 14:24:25.391008 -0.13599,1.18164,0.18750
03/26/20 14:24:25.396359 -0.15332,1.22461,0.16504
03/26/20 14:24:25.405668 -0.17383,1.24756,0.14600
03/26/20 14:24:25.414969 -0.18726,1.29370,0.10303
03/26/20 14:24:25.424013 -0.19653,1.20776,0.14233
03/26/20 14:24:25.433321 -0.14575,1.14551,0.17456
03/26/20 14:24:25.442635 -0.12646,1.04590,0.19043
03/26/20 14:24:25.451944 -0.09399,1.00732,0.19360
03/26/20 14:24:25.461250 -0.05347,1.11377,0.14966
03/26/20 14:24:25.470562 -0.07764,1.13916,0.08447
03/26/20 14:24:25.479628 -0.08105,1.08301,0.09839
03/26/20 14:24:25.484982 -0.06299,1.05615,0.10596
03/26/20 14:24:25.494299 -0.04028,1.08301,0.09180
03/26/20 14:24:25.503618 -0.01489,1.09253,0.08740
03/26/20 14:24:25.512941 0.01929,1.11133,0.10083
03/26/20 14:24:25.522011 0.04053,1.17212,0.08984
03/26/20 14:24:25.531332 0.05322,1.17725,0.08154
03/26/20 14:24:25.540655 0.09131,1.21411,0.07031
03/26/20 14:24:25.549984 0.12500,1.27490,0.03369
03/26/20 14:24:25.559313 0.14478,1.29834,0.02930
03/26/20 14:24:25.568632 0.18677,1.27979,0.06836
03/26/20 14:24:25.578432 0.18896,1.31934,0.04199
03/26/20 14:24:25.587502 0.11768,1.24829,0.01270
03/26/20 14:24:25.596830 0.09082,1.14404,0.01587
03/26/20 14:24:25.606150 0.06763,1.09033,0.02393
03/26/20 14:24:25.615469 0.07031,1.03491,0.03760
03/26/20 14:24:25.624783 0.10840,0.95996,0.06787
03/26/20 14:24:25.634113 0.16211,0.96021,0.06494
03/26/20 14:24:25.643440 0.19507,0.92163,0.07788
03/26/20 14:24:25.652515 0.23364,0.94165,0.06445
03/26/20 14:24:25.661841 0.22974,0.94849,0.04688
03/26/20 14:24:25.667192 0.22070,0.90698,0.04199
03/26/20 14:24:25.676514 0.19775,0.87036,0.05420
03/26/20 14:24:25.685587 0.19482,0.89355,0.05762
03/26/20 14:24:25.694914 0.19336,0.96045,0.04932
03/26/20 14:24:25.704239 0.19214,1.05347,0.04199
03/26/20 14:24:25.713564 0.21655,1.05688,0.05933
03/26/20 14:24:25.722900 0.22144,1.06689,0.07495
03/26/20 14:24:25.732233 0.29883,1.02686,0.10498
03/26/20 14:24:25.741571 0.28052,0.97363,0.13892
03/26/20 14:24:25.750652 0.29102,0.87402,0.16602
03/26/20 14:24:25.756006 0.29956,0.85010,0.15649
03/26/20 14:24:25.765345 0.30518,0.87085,0.08789
03/26/20 14:24:25.774677 0.28052,0.85205,0.06836
03/26/20 14:24:25.783758 0.26318,0.80957,0.09546
03/26/20 14:24:25.793087 0.21777,0.81396,0.10596
03/26/20 14:24:25.802412 0.19775,0.83276,0.10889
03/26/20 14:24:25.811731 0.20605,0.86328,0.13867
03/26/20 14:24:25.821047 0.22705,0.91089,0.14795
03/26/20 14:24:25.830364 0.22974,0.88184,0.15308
03/26/20 14:24:25.839680 0.20483,0.85229,0.16162
03/26/20 14:24:25.848742 0.20361,0.88770,0.14209
03/26/20 14:24:25.854088 0.17700,0.90601,0.13745
03/26/20 14:24:25.863398 0.15039,0.90576,0.13818
03/26/20 14:24:25.872713 0.12695,0.86426,0.14453
03/26/20 14:24:25.882031 0.11621,0.83228,0.14893
03/26/20 14:24:25.891106 0.12109,0.84033,0.14355
03/26/20 14:24:25.900431 0.10181,0.85132,0.12549
03/26/20 14:24:25.909752 0.10400,0.89941,0.10596
03/26/20 14:24:25.919085 0.11987,0.95068,0.12012
03/26/20 14:24:25.928415 0.14941,0.97241,0.12891
03/26/20 14:24:25.937740 0.15430,1.05273,0.13232
03/26/20 14:24:25.947546 0.16162,1.10352,0.13037
03/26/20 14:24:25.956633 0.18652,1.18677,0.10645
03/26/20 14:24:25.965961 0.18677,1.31104,0.07593
03/26/20 14:24:25.975290 0.16919,1.36670,0.04785
03/26/20 14:24:25.984613 0.13672,1.36450,0.05835
03/26/20 14:24:25.993938 0.13477,1.33545,0.06787
03/26/20 14:24:26.003265 0.13892,1.32397,0.06689
03/26/20 14:24:26.012592 0.14063,1.31738,0.05225
03/26/20 14:24:26.021669 0.17041,1.30688,0.02832
03/26/20 14:24:26.030998 0.20190,1.15723,0.06592
03/26/20 14:24:26.036358 0.23828,1.12842,0.07275
03/26/20 14:24:26.045687 0.24634,1.19092,0.04028
03/26/20 14:24:26.054760 0.27783,1.25415,-0.02393
03/26/20 14:24:26.064074 0.26758,1.27881,-0.03613
03/26/20 14:24:26.073389 0.29370,1.25098,-0.01831
03/26/20 14:24:26.082710 0.28564,1.28467,-0.02979
03/26/20 14:24:26.092035 0.30322,1.33276,-0.03320
03/26/20 14:24:26.101364 0.31494,1.39380,-0.02734
03/26/20 14:24:26.110683 0.35693,1.45435,0.01636
03/26/20 14:24:26.119749 0.37549,1.42041,0.05493
03/26/20 14:24:26.125101 0.36499,1.38110,0.07666
03/26/20 14:24:26.134422 0.37427,1.30371,0.09229
03/26/20 14:24:26.143747 0.37012,1.26807,0.09277
03/26/20 14:24:26.152821 0.37524,1.17188,0.08887
03/26/20 14:24:26.162153 0.35010,1.08691,0.08789
03/26/20 14:24:26.171495 0.37524,1.01733,0.09937
03/26/20 14:24:26.180828 0.41528,0.98828,0.12158
03/26/20 14:24:26.190157 0.38818,0.89404,0.11279
03/26/20 14:24:26.199480 0.38696,0.83740,0.11279
03/26/20 14:24:26.208811 0.37720,0.84180,0.11182
03/26/20 14:24:26.217882 0.38330,0.81055,0.14648
03/26/20 14:24:26.223232 0.37817,0.81152,0.15991
03/26/20 14:24:26.232544 0.37598,0.80664,0.14453
03/26/20 14:24:26.241867 0.38550,0.82959,0.11328
03/26/20 14:24:26.250946 0.36182,0.87402,0.10303
03/26/20 14:24:26.260284 0.28809,0.88794,0.03589
03/26/20 14:24:26.269627 0.38354,0.89307,0.12207
03/26/20 14:24:26.278961 0.42358,0.76758,0.25488
03/26/20 14:24:26.288284 0.53369,0.79077,0.25415
03/26/20 14:24:26.297621 0.57129,0.87109,0.17822
03/26/20 14:24:26.306955 0.53589,0.87524,0.15381
03/26/20 14:24:26.316767 0.56152,0.78247,0.21313
03/26/20 14:24:26.325842 0.59766,0.70361,0.26563
03/26/20 14:24:26.335167 0.61646,0.67896,0.24927
03/26/20 14:24:26.344496 0.58057,0.66040,0.19360
03/26/20 14:24:26.353827 0.53809,0.59570,0.19702
03/26/20 14:24:26.363163 0.54663,0.60889,0.19043
03/26/20 14:24:26.372509 1.01611,0.43579,0.10840
03/26/20 14:24:26.381849 1.17603,1.16870,0.80933
03/26/20 14:24:26.390953 1.17676,0.85498,0.83276
03/26/20 14:24:26.400303 0.80640,0.32129,0.88721
03/26/20 14:24:26.405664 0.56860,0.22949,0.83057
03/26/20 14:24:26.415010 0.42139,0.28564,0.45313
03/26/20 14:24:26.424112 0.35205,0.40210,0.34033
03/26/20 14:24:26.433464 0.34912,0.33423,0.35010
03/26/20 14:24:26.442814 0.40625,0.39185,0.35742
03/26/20 14:24:26.452150 0.26245,0.32471,0.25586
03/26/20 14:24:26.461489 0.29102,0.31006,0.26465
03/26/20 14:24:26.470823 0.29785,0.38452,0.25610
03/26/20 14:24:26.480165 0.30518,0.44873,0.19629
03/26/20 14:24:26.489254 0.28564,0.46875,0.16089
03/26/20 14:24:26.494612 0.28931,0.47949,0.19116
03/26/20 14:24:26.503956 0.35522,0.47290,0.21191
03/26/20 14:24:26.513298 0.37109,0.57813,0.20288
03/26/20 14:24:26.522388 0.45947,0.61646,0.23462
03/26/20 14:24:26.531727 0.57617,0.57300,0.44629
03/26/20 14:24:26.541065 0.71729,0.56836,0.56104
03/26/20 14:24:26.550404 0.79224,0.50220,0.75391
03/26/20 14:24:26.559740 0.91968,0.56226,0.73901
03/26/20 14:24:26.569073 0.86987,0.57324,0.61377
03/26/20 14:24:26.578403 0.85889,0.66602,0.52051
03/26/20 14:24:26.588230 0.84619,0.64844,0.43921
03/26/20 14:24:26.597328 0.85352,0.56763,0.40332
03/26/20 14:24:26.606674 0.85352,0.39844,0.29370
03/26/20 14:24:26.616022 0.73682,0.21997,0.16431
03/26/20 14:24:26.625381 0.77612,0.05664,0.11133
03/26/20 14:24:26.634733 0.81689,-0.02832,0.15649
03/26/20 14:24:26.644093 0.86133,-0.00879,0.19507
03/26/20 14:24:26.653450 0.87842,0.09302,0.17358
03/26/20 14:24:26.662556 0.87378,0.27637,0.07397
03/26/20 14:24:26.671907 0.81982,0.43213,-0.05591
03/26/20 14:24:26.681252 0.78589,0.51514,-0.17529
03/26/20 14:24:26.686613 0.79395,0.55591,-0.20605
03/26/20 14:24:26.695706 0.85889,0.62207,-0.25293
03/26/20 14:24:26.705046 0.84814,0.64136,-0.29297
03/26/20 14:24:26.714388 0.81665,0.61963,-0.34082
03/26/20 14:24:26.723721 0.79590,0.63135,-0.43848
03/26/20 14:24:26.733070 0.82690,0.69434,-0.51050
03/26/20 14:24:26.742418 0.80664,0.72461,-0.54932
03/26/20 14:24:26.751770 0.80615,0.75269,-0.58325
03/26/20 14:24:26.760874 0.82764,0.77954,-0.62500
03/26/20 14:24:26.770231 0.84180,0.81177,-0.66260
03/26/20 14:24:26.775602 0.86060,0.84229,-0.69727
03/26/20 14:24:26.784967 0.86914,0.90698,-0.73462
03/26/20 14:24:26.794081 0.88257,1.02856,-0.76587
03/26/20 14:24:26.803438 0.96509,1.17261,-0.82739
03/26/20 14:24:26.812794 1.07593,1.39697,-0.88428
03/26/20 14:24:26.822149 1.12207,1.67188,-0.96094
03/26/20 14:24:26.831486 1.08496,1.80322,-0.95630
03/26/20 14:24:26.840826 0.97217,1.89160,-0.88623
03/26/20 14:24:26.850168 0.86499,1.89258,-0.86621
03/26/20 14:24:26.859261 0.82397,1.73218,-0.84619
03/26/20 14:24:26.864618 0.81738,1.63037,-0.83472
03/26/20 14:24:26.873972 0.75293,1.48730,-0.85278
03/26/20 14:24:26.883326 0.75903,1.37183,-0.88135
03/26/20 14:24:26.892681 0.77759,1.31201,-0.89429
03/26/20 14:24:26.901783 0.79150,1.29004,-0.90186
03/26/20 14:24:26.911141 0.80811,1.23462,-0.91797
03/26/20 14:24:26.920492 0.69580,1.36768,-0.90186
03/26/20 14:24:26.929859 0.68945,1.34961,-0.91748
03/26/20 14:24:26.939217 0.69629,1.32349,-0.91650
03/26/20 14:24:26.948572 0.66748,1.30078,-0.89233
03/26/20 14:24:26.958391 0.66284,1.35596,-0.87720
03/26/20 14:24:26.967484 0.72778,1.30469,-0.82837
03/26/20 14:24:26.976816 0.67090,1.36548,-0.77563
03/26/20 14:24:26.986153 0.74316,1.40674,-0.71924
03/26/20 14:24:26.995487 0.73315,1.39771,-0.62695
03/26/20 14:24:27.004827 0.66406,1.38818,-0.56934
03/26/20 14:24:27.014160 0.63208,1.40698,-0.54395
03/26/20 14:24:27.023499 0.62622,1.36499,-0.51904
03/26/20 14:24:27.032585 0.62476,1.35352,-0.50635
